region	XYcellid	X:X	Y:Y	celltypes	efact
reg6	765__1338	765	1338	Tumor	2
reg6	768.5__1537.5	768.5	1537.5	Tumor	2
reg6	771__821	771	821	Tumor	2
reg6	771.5__710	771.5	710	Tumor	2
reg6	772.5__387	772.5	387	Tumor	2
reg6	772.5__1075	772.5	1075	Tumor	2
reg6	772.5__1305.5	772.5	1305.5	Tumor	2
reg6	774__1129	774	1129	Tumor	2
reg6	774.5__734	774.5	734	Tumor	2
reg6	776__610.5	776	610.5	Tumor	2
reg6	776.5__845.5	776.5	845.5	Tumor	2
reg6	779.5__959	779.5	959	Tumor	2
reg6	781.5__1045	781.5	1045	Tumor	2
reg6	783__1669	783	1669	Tumor	2
reg6	783__519	783	519	Tumor	2
reg6	783__576.5	783	576.5	Tumor	2
reg6	783.5__926.5	783.5	926.5	Tumor	2
reg6	784__494.5	784	494.5	Tumor	2
reg6	787__1647	787	1647	Tumor	2
reg6	787__1690	787	1690	Tumor	2
reg6	788__406	788	406	Tumor	2
reg6	788__439	788	439	Tumor	2
reg6	788.5__1019.5	788.5	1019.5	Tumor	2
reg6	789__553.5	789	553.5	Tumor	2
reg6	791__1613	791	1613	Tumor	2
reg6	791__1591	791	1591	Tumor	2
reg6	791.5__1308.5	791.5	1308.5	Tumor	2
reg6	792.5__472.5	792.5	472.5	Tumor	2
reg6	792.5__803.5	792.5	803.5	Tumor	2
reg6	796__865	796	865	Tumor	2
reg6	797.5__1195	797.5	1195	Tumor	2
reg6	798__1566	798	1566	Tumor	2
reg6	799__1660	799	1660	Tumor	2
reg6	799__374.5	799	374.5	Tumor	2
reg6	800.5__1052.5	800.5	1052.5	Tumor	2
reg6	801__1332.5	801	1332.5	Tumor	2
reg6	801__1538	801	1538	Tumor	2
reg6	801.5__1263	801.5	1263	Tumor	2
reg6	802__1214.5	802	1214.5	Tumor	2
reg6	805__1630.5	805	1630.5	Tumor	2
reg6	805.5__1610.5	805.5	1610.5	Tumor	2
reg6	805.5__1381	805.5	1381	Tumor	2
reg6	807__944.5	807	944.5	Tumor	2
reg6	808__497.5	808	497.5	Tumor	2
reg6	808.5__1225	808.5	1225	Tumor	2
reg6	811.5__410	811.5	410	Tumor	2
reg6	814.5__874	814.5	874	Tumor	2
reg6	814.5__1309.5	814.5	1309.5	Tumor	2
reg6	815.5__1114.5	815.5	1114.5	Tumor	2
reg6	816__853	816	853	Tumor	2
reg6	816.5__438	816.5	438	Tumor	2
reg6	817__1611	817	1611	Tumor	2
reg6	817__1690.5	817	1690.5	Tumor	2
reg6	817__1592.5	817	1592.5	Tumor	2
reg6	817.5__1567	817.5	1567	Tumor	2
reg6	818__1143.5	818	1143.5	Tumor	2
reg6	818.5__1669.5	818.5	1669.5	Tumor	2
reg6	819__575.5	819	575.5	Tumor	2
reg6	819.5__360	819.5	360	Tumor	2
reg6	819.5__1050	819.5	1050	Tumor	2
reg6	819.5__1086.5	819.5	1086.5	Tumor	2
reg6	822.5__1519	822.5	1519	Tumor	2
reg6	823__1652	823	1652	Tumor	2
reg6	823__1067.5	823	1067.5	Tumor	2
reg6	823.5__394.5	823.5	394.5	Tumor	2
reg6	824__1021.5	824	1021.5	Tumor	2
reg6	824__1197.5	824	1197.5	Tumor	2
reg6	825__972	825	972	Tumor	2
reg6	825__1245	825	1245	Tumor	2
reg6	828.5__877	828.5	877	Tumor	2
reg6	829.5__550.5	829.5	550.5	Tumor	2
reg6	829.5__993.5	829.5	993.5	Tumor	2
reg6	830.5__1602.5	830.5	1602.5	Tumor	2
reg6	830.5__479	830.5	479	Tumor	2
reg6	830.5__507.5	830.5	507.5	Tumor	2
reg6	830.5__609	830.5	609	Tumor	2
reg6	830.5__1098.5	830.5	1098.5	Tumor	2
reg6	831__859.5	831	859.5	Tumor	2
reg6	831.5__1629	831.5	1629	Tumor	2
reg6	833.5__1226.5	833.5	1226.5	Tumor	2
reg6	833.5__1542	833.5	1542	Tumor	2
reg6	834.5__584.5	834.5	584.5	Tumor	2
reg6	835.5__568.5	835.5	568.5	Tumor	2
reg6	835.5__1566	835.5	1566	Tumor	2
reg6	836.5__1682	836.5	1682	Tumor	2
reg6	836.5__419	836.5	419	Tumor	2
reg6	836.5__1342	836.5	1342	Tumor	2
reg6	841.5__1661	841.5	1661	Tumor	2
reg6	841.5__455	841.5	455	Tumor	2
reg6	841.5__1582.5	841.5	1582.5	Tumor	2
reg6	843__358.5	843	358.5	Tumor	2
reg6	843.5__383.5	843.5	383.5	Tumor	2
reg6	843.5__655.5	843.5	655.5	Tumor	2
reg6	843.5__1372	843.5	1372	Tumor	2
reg6	844__1704.5	844	1704.5	Tumor	2
reg6	845__442	845	442	Tumor	2
reg6	845.5__919.5	845.5	919.5	Tumor	2
reg6	846.5__1063	846.5	1063	Tumor	2
reg6	848.5__606	848.5	606	Tumor	2
reg6	849__1084.5	849	1084.5	Tumor	2
reg6	852__554	852	554	Tumor	2
reg6	852.5__583	852.5	583	Tumor	2
reg6	853__402.5	853	402.5	Tumor	2
reg6	853__634.5	853	634.5	Tumor	2
reg6	853.5__426	853.5	426	Tumor	2
reg6	854__882	854	882	Tumor	2
reg6	855.5__1343	855.5	1343	Tumor	2
reg6	856__1252.5	856	1252.5	Tumor	2
reg6	859__1105	859	1105	Tumor	2
reg6	859.5__1517.5	859.5	1517.5	Tumor	2
reg6	860__362.5	860	362.5	Tumor	2
reg6	860.5__448.5	860.5	448.5	Tumor	2
reg6	861__1215	861	1215	Tumor	2
reg6	862.5__566	862.5	566	Tumor	2
reg6	863__1641	863	1641	Tumor	2
reg6	863__1533.5	863	1533.5	Tumor	2
reg6	863__1550	863	1550	Tumor	2
reg6	863.5__486.5	863.5	486.5	Tumor	2
reg6	864__386.5	864	386.5	Tumor	2
reg6	864__542	864	542	Tumor	2
reg6	864__655	864	655	Tumor	2
reg6	864.5__1620.5	864.5	1620.5	Tumor	2
reg6	864.5__1679.5	864.5	1679.5	Tumor	2
reg6	865__1575.5	865	1575.5	Tumor	2
reg6	865.5__374	865.5	374	Tumor	2
reg6	867__1661.5	867	1661.5	Tumor	2
reg6	868__1077	868	1077	Tumor	2
reg6	868__1401	868	1401	Tumor	2
reg6	869.5__528.5	869.5	528.5	Tumor	2
reg6	871__1705.5	871	1705.5	Tumor	2
reg6	871__471.5	871	471.5	Tumor	2
reg6	872.5__406.5	872.5	406.5	Tumor	2
reg6	872.5__590	872.5	590	Tumor	2
reg6	872.5__1344.5	872.5	1344.5	Tumor	2
reg6	872.5__1373.5	872.5	1373.5	Tumor	2
reg6	873__453	873	453	Tumor	2
reg6	873__1317	873	1317	Tumor	2
reg6	874.5__427.5	874.5	427.5	Tumor	2
reg6	875.5__568	875.5	568	Tumor	2
reg6	875.5__1569.5	875.5	1569.5	Tumor	2
reg6	876__1606	876	1606	Tumor	2
reg6	876__1185.5	876	1185.5	Tumor	2
reg6	876.5__517	876.5	517	Tumor	2
reg6	877__1557	877	1557	Tumor	2
reg6	878__844.5	878	844.5	Tumor	2
reg6	878.5__977	878.5	977	Tumor	2
reg6	879__373	879	373	Tumor	2
reg6	879.5__619.5	879.5	619.5	Tumor	2
reg6	881.5__554	881.5	554	Tumor	2
reg6	883__1059	883	1059	Tumor	2
reg6	884.5__1509	884.5	1509	Tumor	2
reg6	885.5__1418.5	885.5	1418.5	Tumor	2
reg6	887.5__663.5	887.5	663.5	Tumor	2
reg6	887.5__695	887.5	695	Tumor	2
reg6	888__1111.5	888	1111.5	Tumor	2
reg6	888.5__489.5	888.5	489.5	Tumor	2
reg6	889__419.5	889	419.5	Tumor	2
reg6	889__537.5	889	537.5	Tumor	2
reg6	890__1682.5	890	1682.5	Tumor	2
reg6	890__570.5	890	570.5	Tumor	2
reg6	890__1085.5	890	1085.5	Tumor	2
reg6	891.5__1654	891.5	1654	Tumor	2
reg6	891.5__453	891.5	453	Tumor	2
reg6	891.5__512.5	891.5	512.5	Tumor	2
reg6	892.5__1578.5	892.5	1578.5	Tumor	2
reg6	893__1303.5	893	1303.5	Tumor	2
reg6	893__1341	893	1341	Tumor	2
reg6	895.5__1617.5	895.5	1617.5	Tumor	2
reg6	895.5__398.5	895.5	398.5	Tumor	2
reg6	895.5__469	895.5	469	Tumor	2
reg6	896__594	896	594	Tumor	2
reg6	897__430.5	897	430.5	Tumor	2
reg6	898.5__1540.5	898.5	1540.5	Tumor	2
reg6	899__614.5	899	614.5	Tumor	2
reg6	901__1384.5	901	1384.5	Tumor	2
reg6	901.5__379	901.5	379	Tumor	2
reg6	901.5__1366	901.5	1366	Tumor	2
reg6	902.5__1516	902.5	1516	Tumor	2
reg6	903.5__1707.5	903.5	1707.5	Tumor	2
reg6	903.5__996	903.5	996	Tumor	2
reg6	904.5__1497.5	904.5	1497.5	Tumor	2
reg6	905.5__1683	905.5	1683	Tumor	2
reg6	905.5__410.5	905.5	410.5	Tumor	2
reg6	906.5__1208	906.5	1208	Tumor	2
reg6	907__492	907	492	Tumor	2
reg6	907__1324.5	907	1324.5	Tumor	2
reg6	907.5__581.5	907.5	581.5	Tumor	2
reg6	908__462.5	908	462.5	Tumor	2
reg6	908.5__543.5	908.5	543.5	Tumor	2
reg6	908.5__642	908.5	642	Tumor	2
reg6	909__1238	909	1238	Tumor	2
reg6	910.5__356	910.5	356	Tumor	2
reg6	910.5__1588.5	910.5	1588.5	Tumor	2
reg6	911__1562	911	1562	Tumor	2
reg6	911.5__1651	911.5	1651	Tumor	2
reg6	911.5__484	911.5	484	Tumor	2
reg6	912__443.5	912	443.5	Tumor	2
reg6	912.5__1670	912.5	1670	Tumor	2
reg6	914__567.5	914	567.5	Tumor	2
reg6	915__397	915	397	Tumor	2
reg6	915__513	915	513	Tumor	2
reg6	915.5__617	915.5	617	Tumor	2
reg6	916__1480	916	1480	Tumor	2
reg6	916.5__1423	916.5	1423	Tumor	2
reg6	917__378.5	917	378.5	Tumor	2
reg6	917.5__1393	917.5	1393	Tumor	2
reg6	918__1351	918	1351	Tumor	2
reg6	919__1611	919	1611	Tumor	2
reg6	920.5__605.5	920.5	605.5	Tumor	2
reg6	921__588	921	588	Tumor	2
reg6	921.5__452.5	921.5	452.5	Tumor	2
reg6	921.5__718	921.5	718	Tumor	2
reg6	924__1571	924	1571	Tumor	2
reg6	924.5__667	924.5	667	Tumor	2
reg6	924.5__757.5	924.5	757.5	Tumor	2
reg6	924.5__993	924.5	993	Tumor	2
reg6	925__469	925	469	Tumor	2
reg6	925__1347	925	1347	Tumor	2
reg6	925.5__414	925.5	414	Tumor	2
reg6	926.5__498.5	926.5	498.5	Tumor	2
reg6	926.5__1321.5	926.5	1321.5	Tumor	2
reg6	927__1671.5	927	1671.5	Tumor	2
reg6	927__433	927	433	Tumor	2
reg6	927.5__396	927.5	396	Tumor	2
reg6	927.5__1371.5	927.5	1371.5	Tumor	2
reg6	929__1636	929	1636	Tumor	2
reg6	929__1117.5	929	1117.5	Tumor	2
reg6	930__1655.5	930	1655.5	Tumor	2
reg6	930.5__382.5	930.5	382.5	Tumor	2
reg6	930.5__536.5	930.5	536.5	Tumor	2
reg6	930.5__1546	930.5	1546	Tumor	2
reg6	931__628.5	931	628.5	Tumor	2
reg6	931__1511.5	931	1511.5	Tumor	2
reg6	931.5__1688	931.5	1688	Tumor	2
reg6	932__527	932	527	Tumor	2
reg6	934.5__1144	934.5	1144	Tumor	2
reg6	935__555	935	555	Tumor	2
reg6	935__1263.5	935	1263.5	Tumor	2
reg6	935.5__1592.5	935.5	1592.5	Tumor	2
reg6	936__576.5	936	576.5	Tumor	2
reg6	937__1391	937	1391	Tumor	2
reg6	937.5__770.5	937.5	770.5	Tumor	2
reg6	937.5__1236	937.5	1236	Tumor	2
reg6	938__690.5	938	690.5	Tumor	2
reg6	938.5__1288.5	938.5	1288.5	Tumor	2
reg6	939__453.5	939	453.5	Tumor	2
reg6	939.5__500	939.5	500	Tumor	2
reg6	940.5__485.5	940.5	485.5	Tumor	2
reg6	942__1712	942	1712	Tumor	2
reg6	942__1325.5	942	1325.5	Tumor	2
reg6	943__649	943	649	Tumor	2
reg6	943.5__1625.5	943.5	1625.5	Tumor	2
reg6	943.5__393	943.5	393	Tumor	2
reg6	944__517	944	517	Tumor	2
reg6	944.5__909	944.5	909	Tumor	2
reg6	945__1696	945	1696	Tumor	2
reg6	946__1017.5	946	1017.5	Tumor	2
reg6	946__1562	946	1562	Tumor	2
reg6	946.5__1416	946.5	1416	Tumor	2
reg6	947__613.5	947	613.5	Tumor	2
reg6	947.5__366.5	947.5	366.5	Tumor	2
reg6	947.5__1352	947.5	1352	Tumor	2
reg6	948__1598	948	1598	Tumor	2
reg6	948.5__1663.5	948.5	1663.5	Tumor	2
reg6	948.5__627	948.5	627	Tumor	2
reg6	949__1580	949	1580	Tumor	2
reg6	949.5__541	949.5	541	Tumor	2
reg6	950__719	950	719	Tumor	2
reg6	950.5__578.5	950.5	578.5	Tumor	2
reg6	950.5__1478.5	950.5	1478.5	Tumor	2
reg6	951.5__476	951.5	476	Tumor	2
reg6	952.5__1306	952.5	1306	Tumor	2
reg6	953__662	953	662	Tumor	2
reg6	953__1376.5	953	1376.5	Tumor	2
reg6	954__498.5	954	498.5	Tumor	2
reg6	954__1529.5	954	1529.5	Tumor	2
reg6	955__1398	955	1398	Tumor	2
reg6	955.5__1444.5	955.5	1444.5	Tumor	2
reg6	955.5__1498.5	955.5	1498.5	Tumor	2
reg6	956__1736	956	1736	Tumor	2
reg6	957__1095	957	1095	Tumor	2
reg6	957.5__416.5	957.5	416.5	Tumor	2
reg6	958.5__680.5	958.5	680.5	Tumor	2
reg6	958.5__1194	958.5	1194	Tumor	2
reg6	959__563.5	959	563.5	Tumor	2
reg6	959.5__744	959.5	744	Tumor	2
reg6	960__460.5	960	460.5	Tumor	2
reg6	961.5__1269.5	961.5	1269.5	Tumor	2
reg6	963.5__598.5	963.5	598.5	Tumor	2
reg6	963.5__1116	963.5	1116	Tumor	2
reg6	964.5__1616.5	964.5	1616.5	Tumor	2
reg6	964.5__1678.5	964.5	1678.5	Tumor	2
reg6	964.5__1545.5	964.5	1545.5	Tumor	2
reg6	965__1519	965	1519	Tumor	2
reg6	965.5__618.5	965.5	618.5	Tumor	2
reg6	965.5__1327	965.5	1327	Tumor	2
reg6	965.5__1597	965.5	1597	Tumor	2
reg6	966__1569	966	1569	Tumor	2
reg6	967__519	967	519	Tumor	2
reg6	967__936	967	936	Tumor	2
reg6	967.5__1351.5	967.5	1351.5	Tumor	2
reg6	968.5__1145.5	968.5	1145.5	Tumor	2
reg6	969.5__1657	969.5	1657	Tumor	2
reg6	970__647	970	647	Tumor	2
reg6	971__1703	971	1703	Tumor	2
reg6	971__498	971	498	Tumor	2
reg6	971__1124	971	1124	Tumor	2
reg6	971.5__1726	971.5	1726	Tumor	2
reg6	971.5__552.5	971.5	552.5	Tumor	2
reg6	972__483	972	483	Tumor	2
reg6	972.5__1640.5	972.5	1640.5	Tumor	2
reg6	973__394	973	394	Tumor	2
reg6	973__1586	973	1586	Tumor	2
reg6	973.5__1232.5	973.5	1232.5	Tumor	2
reg6	975__449	975	449	Tumor	2
reg6	975__1024.5	975	1024.5	Tumor	2
reg6	975__1436.5	975	1436.5	Tumor	2
reg6	976.5__528.5	976.5	528.5	Tumor	2
reg6	976.5__578.5	976.5	578.5	Tumor	2
reg6	977__1498.5	977	1498.5	Tumor	2
reg6	978__1309.5	978	1309.5	Tumor	2
reg6	978.5__409	978.5	409	Tumor	2
reg6	979__1385	979	1385	Tumor	2
reg6	980__466.5	980	466.5	Tumor	2
reg6	980__905.5	980	905.5	Tumor	2
reg6	981.5__680	981.5	680	Tumor	2
reg6	982__1465.5	982	1465.5	Tumor	2
reg6	982.5__1290.5	982.5	1290.5	Tumor	2
reg6	983__977.5	983	977.5	Tumor	2
reg6	983.5__377.5	983.5	377.5	Tumor	2
reg6	984__593.5	984	593.5	Tumor	2
reg6	985__1562.5	985	1562.5	Tumor	2
reg6	986__1614.5	986	1614.5	Tumor	2
reg6	986__1742	986	1742	Tumor	2
reg6	986__1198.5	986	1198.5	Tumor	2
reg6	986.5__631.5	986.5	631.5	Tumor	2
reg6	987__709	987	709	Tumor	2
reg6	987__1060	987	1060	Tumor	2
reg6	987__1168.5	987	1168.5	Tumor	2
reg6	987.5__1681	987.5	1681	Tumor	2
reg6	989.5__1722	989.5	1722	Tumor	2
reg6	990__540.5	990	540.5	Tumor	2
reg6	990.5__431	990.5	431	Tumor	2
reg6	990.5__1362.5	990.5	1362.5	Tumor	2
reg6	991__613	991	613	Tumor	2
reg6	991.5__479.5	991.5	479.5	Tumor	2
reg6	992.5__1285	992.5	1285	Tumor	2
reg6	993.5__522	993.5	522	Tumor	2
reg6	993.5__1255	993.5	1255	Tumor	2
reg6	993.5__1588	993.5	1588	Tumor	2
reg6	994__1037.5	994	1037.5	Tumor	2
reg6	994.5__366.5	994.5	366.5	Tumor	2
reg6	994.5__1506	994.5	1506	Tumor	2
reg6	995.5__1694.5	995.5	1694.5	Tumor	2
reg6	995.5__860	995.5	860	Tumor	2
reg6	996.5__1637	996.5	1637	Tumor	2
reg6	996.5__1230.5	996.5	1230.5	Tumor	2
reg6	996.5__1489	996.5	1489	Tumor	2
reg6	996.5__1547.5	996.5	1547.5	Tumor	2
reg6	998.5__454	998.5	454	Tumor	2
reg6	998.5__469	998.5	469	Tumor	2
reg6	998.5__597.5	998.5	597.5	Tumor	2
reg6	999__491.5	999	491.5	Tumor	2
reg6	999__555.5	999	555.5	Tumor	2
reg6	999.5__1021	999.5	1021	Tumor	2
reg6	1001__749.5	1001	749.5	Tumor	2
reg6	1001.5__1656.5	1001.5	1656.5	Tumor	2
reg6	1001.5__570	1001.5	570	Tumor	2
reg6	1004.5__686	1004.5	686	Tumor	2
reg6	1004.5__1441	1004.5	1441	Tumor	2
reg6	1005__1726.5	1005	1726.5	Tumor	2
reg6	1005.5__407	1005.5	407	Tumor	2
reg6	1005.5__1123	1005.5	1123	Tumor	2
reg6	1007__661.5	1007	661.5	Tumor	2
reg6	1007.5__1618.5	1007.5	1618.5	Tumor	2
reg6	1007.5__1347	1007.5	1347	Tumor	2
reg6	1007.5__1595.5	1007.5	1595.5	Tumor	2
reg6	1008__391.5	1008	391.5	Tumor	2
reg6	1008__793	1008	793	Tumor	2
reg6	1008.5__643	1008.5	643	Tumor	2
reg6	1008.5__1569.5	1008.5	1569.5	Tumor	2
reg6	1009__589	1009	589	Tumor	2
reg6	1009__709	1009	709	Tumor	2
reg6	1009__1206.5	1009	1206.5	Tumor	2
reg6	1010.5__514	1010.5	514	Tumor	2
reg6	1010.5__881.5	1010.5	881.5	Tumor	2
reg6	1011__1394	1011	1394	Tumor	2
reg6	1012__624.5	1012	624.5	Tumor	2
reg6	1013__834.5	1013	834.5	Tumor	2
reg6	1013.5__1682	1013.5	1682	Tumor	2
reg6	1013.5__1104	1013.5	1104	Tumor	2
reg6	1014__464	1014	464	Tumor	2
reg6	1015.5__1703	1015.5	1703	Tumor	2
reg6	1015.5__1525	1015.5	1525	Tumor	2
reg6	1016__1284.5	1016	1284.5	Tumor	2
reg6	1016.5__1368	1016.5	1368	Tumor	2
reg6	1017__1496.5	1017	1496.5	Tumor	2
reg6	1017.5__1145	1017.5	1145	Tumor	2
reg6	1018__1052.5	1018	1052.5	Tumor	2
reg6	1018.5__1645	1018.5	1645	Tumor	2
reg6	1018.5__544	1018.5	544	Tumor	2
reg6	1019__675	1019	675	Tumor	2
reg6	1020__608.5	1020	608.5	Tumor	2
reg6	1020__1260.5	1020	1260.5	Tumor	2
reg6	1020.5__930.5	1020.5	930.5	Tumor	2
reg6	1020.5__1467	1020.5	1467	Tumor	2
reg6	1021.5__1185.5	1021.5	1185.5	Tumor	2
reg6	1022__578	1022	578	Tumor	2
reg6	1022__1402.5	1022	1402.5	Tumor	2
reg6	1022.5__1431.5	1022.5	1431.5	Tumor	2
reg6	1023.5__508	1023.5	508	Tumor	2
reg6	1023.5__897	1023.5	897	Tumor	2
reg6	1025__495.5	1025	495.5	Tumor	2
reg6	1025.5__1626.5	1025.5	1626.5	Tumor	2
reg6	1026__1603.5	1026	1603.5	Tumor	2
reg6	1026__1559.5	1026	1559.5	Tumor	2
reg6	1026.5__1485	1026.5	1485	Tumor	2
reg6	1027__426	1027	426	Tumor	2
reg6	1027__458.5	1027	458.5	Tumor	2
reg6	1027__481	1027	481	Tumor	2
reg6	1027__769	1027	769	Tumor	2
reg6	1027.5__1721.5	1027.5	1721.5	Tumor	2
reg6	1027.5__1074	1027.5	1074	Tumor	2
reg6	1028.5__831.5	1028.5	831.5	Tumor	2
reg6	1028.5__1164	1028.5	1164	Tumor	2
reg6	1028.5__1329	1028.5	1329	Tumor	2
reg6	1029__1238.5	1029	1238.5	Tumor	2
reg6	1029.5__1458.5	1029.5	1458.5	Tumor	2
reg6	1030.5__382.5	1030.5	382.5	Tumor	2
reg6	1031.5__1303	1031.5	1303	Tumor	2
reg6	1032__1680.5	1032	1680.5	Tumor	2
reg6	1032__683.5	1032	683.5	Tumor	2
reg6	1032.5__1661	1032.5	1661	Tumor	2
reg6	1032.5__508.5	1032.5	508.5	Tumor	2
reg6	1033__522.5	1033	522.5	Tumor	2
reg6	1033__1216.5	1033	1216.5	Tumor	2
reg6	1033.5__710.5	1033.5	710.5	Tumor	2
reg6	1034.5__475	1034.5	475	Tumor	2
reg6	1034.5__905	1034.5	905	Tumor	2
reg6	1035.5__1521.5	1035.5	1521.5	Tumor	2
reg6	1036.5__962	1036.5	962	Tumor	2
reg6	1037__1574	1037	1574	Tumor	2
reg6	1037.5__638.5	1037.5	638.5	Tumor	2
reg6	1038.5__1593.5	1038.5	1593.5	Tumor	2
reg6	1039__857	1039	857	Tumor	2
reg6	1040__559	1040	559	Tumor	2
reg6	1040__1265.5	1040	1265.5	Tumor	2
reg6	1042__436.5	1042	436.5	Tumor	2
reg6	1042__1363	1042	1363	Tumor	2
reg6	1043.5__786.5	1043.5	786.5	Tumor	2
reg6	1043.5__926	1043.5	926	Tumor	2
reg6	1043.5__1101	1043.5	1101	Tumor	2
reg6	1044__1639	1044	1639	Tumor	2
reg6	1044.5__676.5	1044.5	676.5	Tumor	2
reg6	1044.5__823	1044.5	823	Tumor	2
reg6	1045__1550.5	1045	1550.5	Tumor	2
reg6	1045.5__544	1045.5	544	Tumor	2
reg6	1045.5__883	1045.5	883	Tumor	2
reg6	1046__610	1046	610	Tumor	2
reg6	1046__646.5	1046	646.5	Tumor	2
reg6	1046__1391.5	1046	1391.5	Tumor	2
reg6	1046.5__1341	1046.5	1341	Tumor	2
reg6	1047__1732	1047	1732	Tumor	2
reg6	1047__579.5	1047	579.5	Tumor	2
reg6	1047.5__460.5	1047.5	460.5	Tumor	2
reg6	1047.5__1489.5	1047.5	1489.5	Tumor	2
reg6	1048__505	1048	505	Tumor	2
reg6	1050__1610.5	1050	1610.5	Tumor	2
reg6	1051__1466	1051	1466	Tumor	2
reg6	1051.5__1327	1051.5	1327	Tumor	2
reg6	1051.5__1421	1051.5	1421	Tumor	2
reg6	1052__484.5	1052	484.5	Tumor	2
reg6	1053__1124.5	1053	1124.5	Tumor	2
reg6	1053.5__859	1053.5	859	Tumor	2
reg6	1054__1663	1054	1663	Tumor	2
reg6	1054__902.5	1054	902.5	Tumor	2
reg6	1055__1185	1055	1185	Tumor	2
reg6	1057__766.5	1057	766.5	Tumor	2
reg6	1057__913	1057	913	Tumor	2
reg6	1058__1447.5	1058	1447.5	Tumor	2
reg6	1059.5__1158	1059.5	1158	Tumor	2
reg6	1060.5__1315	1060.5	1315	Tumor	2
reg6	1061__801	1061	801	Tumor	2
reg6	1061__1261	1061	1261	Tumor	2
reg6	1061.5__928.5	1061.5	928.5	Tumor	2
reg6	1061.5__972.5	1061.5	972.5	Tumor	2
reg6	1061.5__1295.5	1061.5	1295.5	Tumor	2
reg6	1062.5__525.5	1062.5	525.5	Tumor	2
reg6	1062.5__872.5	1062.5	872.5	Tumor	2
reg6	1062.5__1371.5	1062.5	1371.5	Tumor	2
reg6	1063__632.5	1063	632.5	Tumor	2
reg6	1063__1573	1063	1573	Tumor	2
reg6	1065__1646	1065	1646	Tumor	2
reg6	1065__1499.5	1065	1499.5	Tumor	2
reg6	1065__1546	1065	1546	Tumor	2
reg6	1065__1589	1065	1589	Tumor	2
reg6	1066__1606.5	1066	1606.5	Tumor	2
reg6	1066.5__601.5	1066.5	601.5	Tumor	2
reg6	1067__451	1067	451	Tumor	2
reg6	1067__583	1067	583	Tumor	2
reg6	1067.5__950.5	1067.5	950.5	Tumor	2
reg6	1067.5__1065	1067.5	1065	Tumor	2
reg6	1068__1732.5	1068	1732.5	Tumor	2
reg6	1068__1476.5	1068	1476.5	Tumor	2
reg6	1069__912.5	1069	912.5	Tumor	2
reg6	1069.5__658	1069.5	658	Tumor	2
reg6	1070__1701	1070	1701	Tumor	2
reg6	1070__555	1070	555	Tumor	2
reg6	1070__889.5	1070	889.5	Tumor	2
reg6	1070__1398.5	1070	1398.5	Tumor	2
reg6	1072__500	1072	500	Tumor	2
reg6	1072.5__426	1072.5	426	Tumor	2
reg6	1073__680.5	1073	680.5	Tumor	2
reg6	1073__1520.5	1073	1520.5	Tumor	2
reg6	1074__1672.5	1074	1672.5	Tumor	2
reg6	1076__615.5	1076	615.5	Tumor	2
reg6	1076__1044	1076	1044	Tumor	2
reg6	1076.5__844.5	1076.5	844.5	Tumor	2
reg6	1076.5__1092.5	1076.5	1092.5	Tumor	2
reg6	1076.5__1415	1076.5	1415	Tumor	2
reg6	1076.5__1433.5	1076.5	1433.5	Tumor	2
reg6	1077__1383	1077	1383	Tumor	2
reg6	1077__1564.5	1077	1564.5	Tumor	2
reg6	1077.5__1191.5	1077.5	1191.5	Tumor	2
reg6	1077.5__1538.5	1077.5	1538.5	Tumor	2
reg6	1078__1006	1078	1006	Tumor	2
reg6	1078.5__1631.5	1078.5	1631.5	Tumor	2
reg6	1079.5__1341.5	1079.5	1341.5	Tumor	2
reg6	1080__638	1080	638	Tumor	2
reg6	1080__695.5	1080	695.5	Tumor	2
reg6	1080__1466	1080	1466	Tumor	2
reg6	1080.5__1363.5	1080.5	1363.5	Tumor	2
reg6	1081.5__1452.5	1081.5	1452.5	Tumor	2
reg6	1082__724	1082	724	Tumor	2
reg6	1082.5__975.5	1082.5	975.5	Tumor	2
reg6	1083__1286.5	1083	1286.5	Tumor	2
reg6	1083.5__575.5	1083.5	575.5	Tumor	2
reg6	1084__1175	1084	1175	Tumor	2
reg6	1084.5__455.5	1084.5	455.5	Tumor	2
reg6	1085__1486.5	1085	1486.5	Tumor	2
reg6	1085.5__857	1085.5	857	Tumor	2
reg6	1086__1132	1086	1132	Tumor	2
reg6	1087.5__926.5	1087.5	926.5	Tumor	2
reg6	1089__442	1089	442	Tumor	2
reg6	1089.5__1266	1089.5	1266	Tumor	2
reg6	1091.5__587	1091.5	587	Tumor	2
reg6	1091.5__642.5	1091.5	642.5	Tumor	2
reg6	1092__1403.5	1092	1403.5	Tumor	2
reg6	1092.5__529	1092.5	529	Tumor	2
reg6	1092.5__1214	1092.5	1214	Tumor	2
reg6	1092.5__1315.5	1092.5	1315.5	Tumor	2
reg6	1093__606.5	1093	606.5	Tumor	2
reg6	1093.5__877.5	1093.5	877.5	Tumor	2
reg6	1094__1384.5	1094	1384.5	Tumor	2
reg6	1094.5__1461	1094.5	1461	Tumor	2
reg6	1095__470.5	1095	470.5	Tumor	2
reg6	1095.5__1665	1095.5	1665	Tumor	2
reg6	1095.5__1018.5	1095.5	1018.5	Tumor	2
reg6	1095.5__1160	1095.5	1160	Tumor	2
reg6	1096__1475.5	1096	1475.5	Tumor	2
reg6	1096.5__558	1096.5	558	Tumor	2
