Spots	Groups	Patients	cell_left	cell_mid	cell_right	N_mid	N_tot	ratio_mean	quant	mean_rand	sd_rand	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
6	2	6	CD4T	Bcell	Tumor	95	1773	0.65757498153484	100	0.490391901822611	0.0502878304915645	0.375928896342699	0.41548903197093	0.463984705580621	0.486915538098587	0.522403108020812	0.571390731831961	0.597563675021152
6	2	6	CD4T	CD4T	Tumor	101	1773	0.613017823001241	98	0.492311029439645	0.0567056607725619	0.389372034512403	0.408887976444714	0.447918709178249	0.483895121203295	0.52612189190085	0.586825757703787	0.624264258018315
6	2	6	CD4T	CD8T	Tumor	90	1773	0.751525352652771	99	0.495677733404176	0.0702052523100382	0.386680924702592	0.41091444119888	0.446187333632878	0.485304913713773	0.533212946762548	0.612704913646189	0.666381526666427
6	2	6	CD4T	Macrophage	Tumor	55	1773	0.666450543344414	98	0.490206336048742	0.0751469173993364	0.328451796204919	0.378779947385828	0.437356144040125	0.482967083379889	0.540694486746361	0.637927804863935	0.670348757235192
6	2	6	CD4T	Stroma	Tumor	91	1773	0.897601171557616	100	0.485933386047005	0.0637178502852255	0.384865641748209	0.392974589161481	0.436654292151083	0.475772822828577	0.533086767788547	0.588985035104408	0.668187729541936
6	2	6	CD4T	Treg	Tumor	106	1773	0.755039382658021	100	0.484868021381612	0.0572635151919435	0.377853481619238	0.401052012082402	0.446259453819596	0.479275643470541	0.520157252461992	0.582086724529819	0.616765018373854
6	2	6	CD4T	Tumor	Tumor	1235	1773	0.388709301773995	0	0.490230272840846	0.010745551046601	0.464811011859732	0.473555456819599	0.482675695645805	0.490125242307249	0.497753495012038	0.508035936770335	0.51325089992442
6	2	6	CD8T	Bcell	Bcell	95	1773	1.22106785994777	27	1.28769210533537	0.112574271971423	1.06787216760527	1.10319154517721	1.21045747271232	1.28851299598099	1.35572614941666	1.49988365817666	1.54432511493621
6	2	6	CD8T	CD4T	Bcell	101	1773	1.42227634565373	84	1.28935044248576	0.130526105284609	1.06120687886844	1.11775600326964	1.19734726965972	1.27125414959596	1.35443489960694	1.53377477945121	1.63464599209382
6	2	6	CD8T	CD8T	Bcell	90	1773	1.27934777762625	51	1.27962766470354	0.135690819200028	1.0485549226672	1.08425504476708	1.17160064528023	1.27780308765515	1.35108733611499	1.52456068974625	1.58160825081051
6	2	6	CD8T	Macrophage	Bcell	55	1773	1.23675119070526	50	1.25556818072903	0.153307086919163	0.964589550429169	1.04983355064863	1.15849395311504	1.23703184788421	1.32570458519686	1.55772426698926	1.64716517048299
6	2	6	CD8T	Stroma	Bcell	91	1773	1.28799510147346	46	1.30743145167039	0.129479919368345	1.06421858348961	1.13203261056252	1.21252469261734	1.29450634951192	1.38430588179425	1.54256604861725	1.64177207870961
6	2	6	CD8T	Treg	Bcell	106	1773	1.33181061474949	74	1.27350782397655	0.111827337256282	1.09786896217974	1.12146753331242	1.19752061121004	1.25166743984377	1.33444967510992	1.47201229572254	1.57065018277713
6	2	6	CD8T	Tumor	Bcell	1235	1773	1.27846381332124	33	1.28928753049589	0.018279119715983	1.24885462459531	1.25851679703485	1.27449988149165	1.29166277441968	1.30126120791299	1.31942957489421	1.32962748936137
6	2	6	CD8T	Bcell	CD4T	95	1773	1.17154756868405	56	1.16897732938997	0.0861637952992759	1.00013882075666	1.02893177381426	1.1181862251754	1.16343437673622	1.22653507369723	1.30196079195244	1.32693124854492
6	2	6	CD8T	CD4T	CD4T	101	1773	1.32578720176457	99	1.15067025896994	0.0875385686407265	0.99909667914987	1.02529060170972	1.08767566400224	1.14753289496032	1.21128467907253	1.3060354619855	1.32669233423485
6	2	6	CD8T	CD8T	CD4T	90	1773	1.07751210557911	16	1.16948025457849	0.0985230264059349	0.999079062348122	1.02369570297773	1.10079813892816	1.16355741961181	1.22588018382414	1.35539972928979	1.42384471543374
6	2	6	CD8T	Macrophage	CD4T	55	1773	1.08188977031653	27	1.15848459930599	0.122066762931271	0.929942295546891	0.986472251528028	1.07408385815096	1.15408386440241	1.22044523312635	1.37465822602944	1.44325517615271
6	2	6	CD8T	Stroma	CD4T	91	1773	1.03037279518799	7	1.15007155924594	0.094788181485014	0.980368872473364	1.01721265947053	1.08253406508183	1.1370204451283	1.21668602637399	1.31218360476622	1.40489564391332
6	2	6	CD8T	Treg	CD4T	106	1773	1.07697996978974	23	1.15549202862902	0.0939147830458322	0.962016360505269	1.02116545009746	1.0861675666776	1.1545925279771	1.21796094971812	1.3136919025122	1.32181790854797
6	2	6	CD8T	Tumor	CD4T	1235	1773	1.17210099450693	80	1.15883605143142	0.014617548243117	1.12566996822115	1.13571112135383	1.14925897602687	1.15904377159765	1.16903387027239	1.18051378981419	1.1848167108389
6	2	6	CD8T	Bcell	Macrophage	95	1773	1.76621188199146	94	1.55950930524097	0.123152179516059	1.28876169788046	1.37727397633729	1.47574848981874	1.57106637441066	1.63469767741934	1.76975030949706	1.81433244504567
6	2	6	CD8T	CD4T	Macrophage	101	1773	1.61967286175259	73	1.55769166524287	0.11747469068159	1.33751924304628	1.38626356436989	1.48367051107182	1.54958670570136	1.62273009451117	1.76298174586295	1.82592725846908
6	2	6	CD8T	CD8T	Macrophage	90	1773	1.77177474548892	87	1.58187665811045	0.147857303175489	1.26457707680851	1.35449886346252	1.4882779549042	1.57674629253786	1.68116992686983	1.82068921616695	1.87016184480098
6	2	6	CD8T	Macrophage	Macrophage	55	1773	1.90259010466451	97	1.56524458285066	0.169974610186516	1.22795766007832	1.30800467711359	1.47251979038479	1.5630015234067	1.65202353269587	1.84320741238893	1.99951413465482
6	2	6	CD8T	Stroma	Macrophage	91	1773	1.76794552813419	95	1.56279451638923	0.147093234267332	1.30016398616007	1.33819981817139	1.44349212885873	1.56373909865819	1.66678690782634	1.76623016416432	1.91924818380565
6	2	6	CD8T	Treg	Macrophage	106	1773	1.77295357070052	91	1.57932185129056	0.126949647392645	1.34932786313378	1.3748807531143	1.49672592564718	1.57269579492015	1.6669672550438	1.80885748975481	1.83865122051584
6	2	6	CD8T	Tumor	Macrophage	1235	1773	1.48172815380977	0	1.56145071325445	0.0201818395053533	1.51878552250909	1.53411415649262	1.54924047054635	1.55800318745885	1.57343027275	1.59562419532671	1.60589355906404
6	2	6	CD8T	Bcell	Stroma	95	1773	1.14206762420593	36	1.18012903276991	0.101963489653043	1.00521705623584	1.02986682983476	1.11172123473853	1.17336114293388	1.25419391538106	1.33513295205954	1.41642219311462
6	2	6	CD8T	CD4T	Stroma	101	1773	1.26156732214554	87	1.17075386753027	0.0803068214809394	0.999664202757393	1.03032257661234	1.11218025085949	1.17044153533554	1.21902093038693	1.30374782868652	1.33682088740412
6	2	6	CD8T	CD8T	Stroma	90	1773	1.27260239980186	88	1.16553957684299	0.103494275888267	0.951646852618628	1.01896744163393	1.09138732843098	1.16078984426711	1.23311271418678	1.35878297696946	1.41459290064748
6	2	6	CD8T	Macrophage	Stroma	55	1773	1.28626180199888	78	1.19606833074173	0.101266531105449	1.01796064519004	1.03766922074883	1.13950720270875	1.17995953004684	1.25882350026861	1.37472899875026	1.40626412387955
6	2	6	CD8T	Stroma	Stroma	91	1773	1.39702307532464	97	1.19521658698724	0.0909459650013532	1.03477908940713	1.06813068653406	1.14119137361357	1.17334350646857	1.2502822867075	1.35794272649696	1.42009335895368
6	2	6	CD8T	Treg	Stroma	106	1773	1.1996049695898	61	1.17424083282312	0.0774038263402119	1.02870013387819	1.05940202394384	1.11607470742647	1.16934399928919	1.22824972610219	1.29078962244481	1.37442924661308
6	2	6	CD8T	Tumor	Stroma	1235	1773	1.14697071427451	0	1.18301704769693	0.0155272928425756	1.15102133150051	1.1562858738266	1.17296326549044	1.18310570166491	1.19592559674962	1.20696683583519	1.21623841778536
6	2	6	CD8T	Bcell	Treg	95	1773	1.21777810124053	87	1.10511327553145	0.0928727170055183	0.882908328318944	0.951194076520846	1.04748526315656	1.09840529347467	1.16693161125304	1.24860596021003	1.31082555183207
6	2	6	CD8T	CD4T	Treg	101	1773	1.14840291804182	77	1.09699888187419	0.102278272103181	0.948401168657508	0.983330467913665	1.02792474206494	1.07747481393786	1.1412756548304	1.27535390106246	1.44726323191161
6	2	6	CD8T	CD8T	Treg	90	1773	1.08828936836154	54	1.097225819634	0.0843762943484398	0.918699684776821	0.966100271074649	1.04260104475781	1.08604712739427	1.14977342504874	1.24946188300602	1.26734199023086
6	2	6	CD8T	Macrophage	Treg	55	1773	1.18047478839688	73	1.10071081462435	0.11366632425226	0.892551865166992	0.933817785202214	1.02708956892034	1.08781047474565	1.1860328108294	1.31057859733722	1.42318599666115
6	2	6	CD8T	Stroma	Treg	91	1773	1.14144106243908	66	1.10315509695071	0.106490431193371	0.905556447564943	0.952488091009246	1.02451125283125	1.09131834786829	1.18033475854043	1.3066159253259	1.32318566217539
6	2	6	CD8T	Treg	Treg	106	1773	1.20220216501915	85	1.1055157834918	0.0828827039978344	0.948545415399071	0.968057717243879	1.05135175630887	1.10483646924892	1.15845304303846	1.23884614883401	1.29237272723185
6	2	6	CD8T	Tumor	Treg	1235	1773	1.07925914425676	4	1.10600131278186	0.0152361317671894	1.06208212835267	1.08031332939129	1.09564923126319	1.10675996739458	1.11550224613624	1.13030566308225	1.13982180373738
6	2	6	CD8T	Bcell	Tumor	95	1773	0.65641821189642	100	0.439214242764195	0.0397642986911098	0.365879317829168	0.380683140494474	0.409997362804216	0.433883735869532	0.468632312546563	0.504728020100196	0.516877203909051
6	2	6	CD8T	CD4T	Tumor	101	1773	0.664958926657935	100	0.440753067193275	0.0393222935734022	0.359694424217142	0.389124605391874	0.415017238390109	0.437022051898658	0.462067847877268	0.501781948971288	0.528290829948462
6	2	6	CD8T	CD8T	Tumor	90	1773	0.660935747432751	100	0.439752099696903	0.0481917887833208	0.337883256568742	0.358686865057261	0.408661759419559	0.44424139583267	0.468931181393035	0.516786336834049	0.531432735534267
6	2	6	CD8T	Macrophage	Tumor	55	1773	0.588067583505085	98	0.429070878686899	0.0581896818311089	0.326011689604476	0.347978370216228	0.388693697880839	0.424652105623998	0.463285436706235	0.529463509579515	0.616652628276313
6	2	6	CD8T	Stroma	Tumor	91	1773	0.703381966279183	100	0.436570209030665	0.0440347839021623	0.322709254392143	0.371770624177643	0.407368208349048	0.430647656204073	0.469376975605385	0.507267420416544	0.524754201765055
6	2	6	CD8T	Treg	Tumor	106	1773	0.669997812285434	100	0.436766771390106	0.043275357324517	0.356286486112868	0.370172219992277	0.407743617902594	0.431034801086601	0.462316628337519	0.507042214282199	0.524461124385465
6	2	6	CD8T	Tumor	Tumor	1235	1773	0.341298011681082	0	0.439614455711533	0.0075689870004716	0.426108646473845	0.428316422358156	0.433718673970402	0.439292818869661	0.445106106861447	0.452505442695269	0.457618146132012
6	2	6	Macrophage	Bcell	Bcell	95	1773	1.03574607233768	12	1.19442204136617	0.149042262900976	0.944107315328204	0.99486571305009	1.08577479701534	1.15537844056969	1.2840451623494	1.45923777795285	1.49976811072906
6	2	6	Macrophage	CD4T	Bcell	101	1773	1.07955370521143	23	1.18308247691112	0.127051363271328	0.954087931213562	0.981717483987327	1.0911738852501	1.17048072008191	1.28137552551992	1.40383266638765	1.51475009116636
6	2	6	Macrophage	CD8T	Bcell	90	1773	1.1049408641162	41	1.1535377272821	0.124158418850521	0.914471469410591	0.969841170995569	1.04656269056806	1.15668882399165	1.24358755745174	1.36140201202385	1.41613422440214
6	2	6	Macrophage	Macrophage	Bcell	55	1773	1.0066613102732	4	1.18457368445663	0.167678777038667	0.968454408102795	1.01283224631518	1.06277818902542	1.14372144056587	1.24879940922901	1.52041867936526	1.71611065073013
6	2	6	Macrophage	Stroma	Bcell	91	1773	0.95515789379248	4	1.17604876747765	0.135983386310445	0.922054941357099	0.969356191618746	1.08392719322717	1.16914189139225	1.24544148520213	1.42885376918217	1.4969953579188
6	2	6	Macrophage	Treg	Bcell	106	1773	0.966829663948975	1	1.17754169280872	0.121525931722807	0.968395149941413	1.00332056602307	1.07506540580529	1.17641553438898	1.25502887863322	1.41863040385788	1.48413060502351
6	2	6	Macrophage	Tumor	Bcell	1235	1773	1.23214817231267	100	1.17262671979307	0.0206112614523231	1.13271017683758	1.14368533805731	1.15633275303192	1.17403052999507	1.18758732584312	1.20620142052875	1.22152993357092
6	2	6	Macrophage	Bcell	CD4T	95	1773	1.03292842625102	56	1.0353145734331	0.102037160239011	0.85855648049758	0.894332077020628	0.952773744327574	1.02197815396898	1.10173530375451	1.2152291949027	1.30058271922302
6	2	6	Macrophage	CD4T	CD4T	101	1773	1.024292077415	42	1.04567049385999	0.0996809308870119	0.862197674824722	0.882402202159027	0.974678929153249	1.0423347649942	1.10440892967351	1.19045935985749	1.33165444494753
6	2	6	Macrophage	CD8T	CD4T	90	1773	0.835135557449414	2	1.0417438084683	0.0886084114443952	0.829530176009995	0.905356919848729	0.984112439077026	1.03321129677423	1.10519309359139	1.19890953042152	1.22038971317728
6	2	6	Macrophage	Macrophage	CD4T	55	1773	1.35816074216052	98	1.01833368728818	0.120304326550846	0.816107619793357	0.846473380570141	0.941869460574648	1.00470161576607	1.07305840354296	1.22183623596469	1.37115920763973
6	2	6	Macrophage	Stroma	CD4T	91	1773	0.825724306349084	1	1.05691551531564	0.104089861847187	0.852459574633863	0.874468821415056	0.991040765114484	1.06336882224554	1.12755687756604	1.20835987435821	1.28077136352159
6	2	6	Macrophage	Treg	CD4T	106	1773	0.780840794168413	0	1.06495846984288	0.0981883635615796	0.875873626121024	0.925967078986729	0.997352409706527	1.05789121355275	1.12897797881897	1.21959761225011	1.32614855731313
6	2	6	Macrophage	Tumor	CD4T	1235	1773	1.08650589611742	100	1.04411801958713	0.0171018520934638	1.00379419750798	1.01928122065936	1.03399169031517	1.04237193581379	1.05709879101868	1.06793804934076	1.08000032293507
6	2	6	Macrophage	Bcell	CD8T	95	1773	1.0823213140062	23	1.1676194017081	0.107638646058463	0.959355649720714	0.989072955532788	1.0925915589061	1.16775320961831	1.23993223535822	1.35967060668522	1.40497622860342
6	2	6	Macrophage	CD4T	CD8T	101	1773	1.00019168481173	7	1.15578112706687	0.119788532550621	0.895745690593886	0.988497439274025	1.07732218000066	1.14534119757929	1.22864184435465	1.33729612364747	1.48730286475327
6	2	6	Macrophage	CD8T	CD8T	90	1773	1.04204411909806	17	1.16704756169863	0.12633047030033	0.908228464205424	0.974369855210314	1.08367084546779	1.16526160153072	1.24157371686286	1.37435414710879	1.4120135783949
6	2	6	Macrophage	Macrophage	CD8T	55	1773	1.56343109942591	100	1.16961889893794	0.154404050488999	0.882573370023202	0.925856003452462	1.05538259707469	1.16077123778848	1.26286244527827	1.43611106740357	1.50025565112863
6	2	6	Macrophage	Stroma	CD8T	91	1773	1.16846079083638	56	1.17223615860524	0.113393782084178	0.998289783113537	1.01367991437458	1.09069473340093	1.15856572178423	1.23124461713636	1.39531209301982	1.46215596452219
6	2	6	Macrophage	Treg	CD8T	106	1773	0.915868727460304	1	1.17121661734929	0.109944576030541	0.947974325921189	1.01602116724008	1.10143780493858	1.16330355412875	1.23837365014654	1.32984037121459	1.45240940675215
6	2	6	Macrophage	Tumor	CD8T	1235	1773	1.19707020711209	100	1.16151610138942	0.0156689855726632	1.12491834383505	1.13042271068824	1.1528082810481	1.16298966714678	1.17098817841262	1.18599598101983	1.19084654219413
6	2	6	Macrophage	Bcell	Stroma	95	1773	0.95835759740293	6	1.09391221903095	0.0911849616383565	0.901357076982046	0.953187362273147	1.0348578063696	1.08193910695134	1.17038906115745	1.24419424760563	1.30541158572841
6	2	6	Macrophage	CD4T	Stroma	101	1773	0.959848207812635	8	1.07962903284435	0.0934867311194398	0.869191248176966	0.936428020120123	1.02108968988015	1.06803153778402	1.13908459914886	1.24081932909347	1.32987130847844
6	2	6	Macrophage	CD8T	Stroma	90	1773	1.06683968912311	29	1.10515446862449	0.103635659672278	0.871921452601568	0.927682848133831	1.03193764768065	1.10332223378132	1.16348909523391	1.27037043590396	1.32387072641991
6	2	6	Macrophage	Macrophage	Stroma	55	1773	1.31166651998903	96	1.10841534867331	0.120802060698783	0.87273580423965	0.912280705119244	1.0273256906109	1.09669452614625	1.19780507282284	1.28996137285806	1.39613960295215
6	2	6	Macrophage	Stroma	Stroma	91	1773	1.17800712781389	85	1.0954350661144	0.0894361249210209	0.89495718825315	0.96477630416736	1.02407498192576	1.10577455289602	1.16460355734672	1.24100618920133	1.27465678904962
6	2	6	Macrophage	Treg	Stroma	106	1773	0.856921997003714	0	1.09387882461945	0.0966186500064445	0.917996127959813	0.954346387025765	1.0252211734054	1.0842028948736	1.15034921347476	1.24852485478289	1.34344646340309
6	2	6	Macrophage	Tumor	Stroma	1235	1773	1.12277690635553	94	1.0973518346539	0.0153365235186414	1.06661681721515	1.07232610642015	1.08896122573046	1.09708188658091	1.10678324915453	1.12568689478367	1.13161664361545
6	2	6	Macrophage	Bcell	Treg	95	1773	1.04888784656191	65	1.01186370750154	0.0933473873259696	0.806855459704359	0.849879219925231	0.949845230290075	1.01249636144765	1.06597706400189	1.15738175795407	1.19482319392214
6	2	6	Macrophage	CD4T	Treg	101	1773	0.911073183927306	12	1.01001325858874	0.0855239621868601	0.8233948788148	0.865483299350093	0.964426172629758	1.002485368967	1.05028042433895	1.15286371966888	1.24624991462749
6	2	6	Macrophage	CD8T	Treg	90	1773	0.905050914011905	9	1.0220580826864	0.0948108451780799	0.837415536631056	0.893023555401413	0.950766800785298	1.01692318713914	1.08017662884727	1.20226618387637	1.23310799847113
6	2	6	Macrophage	Macrophage	Treg	55	1773	1.18158394537466	91	1.02513521779758	0.122602896359883	0.754144025887821	0.865969272874178	0.947376302243661	1.00315915914872	1.11141023196888	1.24579794691769	1.3463306172753
6	2	6	Macrophage	Stroma	Treg	91	1773	0.975252630478382	32	1.02193648071953	0.0983278847322947	0.84615268834934	0.85615556044343	0.951389139282814	1.02239747075095	1.09097193237925	1.2030379048135	1.23040850496352
6	2	6	Macrophage	Treg	Treg	106	1773	0.946359873668442	22	1.02961961587421	0.0917094069263047	0.845057826074054	0.890293748274277	0.957660839675586	1.03872976135835	1.08166701178577	1.18797130089338	1.25748743173617
6	2	6	Macrophage	Tumor	Treg	1235	1773	1.04160844638171	89	1.02146459745763	0.0156263607883652	0.992863906218514	0.996242212228415	1.01052087028978	1.02106200926336	1.03360934688461	1.04737292981355	1.05297312209437
6	2	6	Macrophage	Bcell	Tumor	95	1773	0.548832727946981	100	0.365174233976643	0.0419283773449396	0.272623275800771	0.295845348249985	0.336163678392055	0.367430049531899	0.385914375787501	0.434850874223536	0.471139900966198
6	2	6	Macrophage	CD4T	Tumor	101	1773	0.535357334875501	100	0.367977228668343	0.0366182392780294	0.290668488119983	0.317054207636186	0.345028745056519	0.368286876730145	0.394264259439758	0.42137460694868	0.446920315990789
6	2	6	Macrophage	CD8T	Tumor	90	1773	0.501628977190545	100	0.366061983651084	0.0377443252573478	0.284655227111039	0.301846245261802	0.341855224994419	0.36499064463885	0.389881592322322	0.429336805810855	0.443474729619209
6	2	6	Macrophage	Macrophage	Tumor	55	1773	0.484748349894932	98	0.363195884501331	0.0512665459526414	0.282062996756444	0.286858929689304	0.329123313062566	0.355703462111824	0.393015463934106	0.448968595989051	0.521607802091771
6	2	6	Macrophage	Stroma	Tumor	91	1773	0.615691599390357	100	0.372905610264357	0.0419115235010199	0.29174423584248	0.307966041206466	0.342034337121705	0.370601754690679	0.402976000195141	0.435355160501096	0.465474143681821
6	2	6	Macrophage	Treg	Tumor	106	1773	0.50834974768897	100	0.364885933554469	0.0329440288293743	0.298839822903242	0.311646061770903	0.346178638519285	0.365352610748906	0.384261320750512	0.419815781201738	0.444174001395796
6	2	6	Macrophage	Tumor	Tumor	1235	1773	0.296023590007265	0	0.368839665334608	0.00558653024492318	0.357613957098265	0.360927397118489	0.365030978833701	0.368590845842759	0.372548258797052	0.377508395418242	0.382203819759644
6	2	6	Stroma	Bcell	Bcell	95	1773	1.36952456285963	39	1.398214776211	0.123004283741945	1.09800485033751	1.19196731543338	1.32596287505608	1.40483041819566	1.46532650400215	1.62715224320441	1.69956301051763
6	2	6	Stroma	CD4T	Bcell	101	1773	1.45757159858469	66	1.40626288608164	0.13192092432944	1.13650267933667	1.21048272747229	1.30764659511709	1.39209118242036	1.47993432567833	1.61102163002144	1.71849801241236
6	2	6	Stroma	CD8T	Bcell	90	1773	1.30905743962048	21	1.4183067626427	0.148530715048358	1.07860271279667	1.20078304857505	1.31743956607752	1.40394818203988	1.52506439091705	1.67074434977557	1.7335002924458
6	2	6	Stroma	Macrophage	Bcell	55	1773	1.16701358500293	9	1.41805542168896	0.178170032049913	1.06954853148472	1.12414686250554	1.3028268521531	1.43082384315007	1.5310909095136	1.68179564050994	1.8293357763406
6	2	6	Stroma	Stroma	Bcell	91	1773	1.15923606889167	2	1.40092111207245	0.137466402202264	1.1296803376467	1.21539357014222	1.31115294941686	1.3855448563712	1.47573050704367	1.63581177455762	1.69217246569797
6	2	6	Stroma	Treg	Bcell	106	1773	1.32714537669334	24	1.42128965327283	0.126503815736312	1.1645309311374	1.23056171505566	1.32820122896304	1.42234352262218	1.49336250471539	1.62721143342365	1.67863894565175
6	2	6	Stroma	Tumor	Bcell	1235	1773	1.46252779015887	98	1.41547703879118	0.0234134096154581	1.34985502583772	1.38211123847238	1.40129903895692	1.41463818813954	1.42826082606049	1.45108514025172	1.47289792508162
6	2	6	Stroma	Bcell	CD4T	95	1773	1.35725609460334	63	1.32895770466266	0.148824943740124	1.04834110532822	1.11101766615152	1.22829995023509	1.31434095264553	1.41952058244743	1.59556446546513	1.72730699956109
6	2	6	Stroma	CD4T	CD4T	101	1773	1.49079178463117	86	1.34926116622124	0.140718415264358	1.10638002462049	1.15344908356402	1.25825321365512	1.33261290377314	1.43165804022313	1.56663304093004	1.76449086168545
6	2	6	Stroma	CD8T	CD4T	90	1773	1.11073459698218	2	1.36399396555641	0.146730212181604	1.10400587195861	1.17033868021892	1.25966768836941	1.33750953367595	1.46394969248807	1.62688977957765	1.75994713459404
6	2	6	Stroma	Macrophage	CD4T	55	1773	1.13314489857538	15	1.34324147051337	0.20584294931355	0.987529672155854	1.02957245410858	1.20063243534963	1.31536389796479	1.48107614593906	1.66077347349751	1.78510339077941
6	2	6	Stroma	Stroma	CD4T	91	1773	0.940507361091171	0	1.36462177834997	0.161574119343851	1.10481523663938	1.13497618321083	1.25118737608005	1.34334526572763	1.45613845211372	1.64560870250919	1.83743843402292
6	2	6	Stroma	Treg	CD4T	106	1773	1.18254249675344	5	1.38204458656049	0.153139527288024	1.12431188901101	1.1833785616933	1.26900059757637	1.35867286213903	1.47279067372863	1.62742713732833	1.7832835640407
6	2	6	Stroma	Tumor	CD4T	1235	1773	1.41604770513385	99	1.35588866614601	0.0239259619158888	1.30451940521504	1.31543021105743	1.33957399064601	1.3560218180057	1.37202800116627	1.39280653378246	1.40660091564781
6	2	6	Stroma	Bcell	CD8T	95	1773	1.55301961728152	89	1.37860716873711	0.133833597222617	1.11598347317494	1.16892112649475	1.30065519314643	1.36307542685336	1.44936663338425	1.62701589037899	1.76270016574025
6	2	6	Stroma	CD4T	CD8T	101	1773	1.32189010382698	29	1.40355107418529	0.118313141608651	1.18714940014247	1.2304313144424	1.31510353282127	1.40558706614923	1.48147222807617	1.59015224869609	1.65179072150472
6	2	6	Stroma	CD8T	CD8T	90	1773	1.3371734149028	32	1.40121344726525	0.116250875376516	1.16832244374108	1.20239156544482	1.31689050353071	1.39419865759513	1.48427800650525	1.60001311602755	1.65324262309288
6	2	6	Stroma	Macrophage	CD8T	55	1773	1.44839248744704	68	1.3948594636001	0.163519606231855	1.12934638609545	1.19841275977576	1.27851270588081	1.39128339801164	1.47443779596285	1.62024459201919	1.95780929208765
6	2	6	Stroma	Stroma	CD8T	91	1773	1.30232624210092	20	1.37295124339134	0.101185095869261	1.15817557760691	1.20463490354439	1.31042110933873	1.36912466596251	1.43874808027485	1.547380018135	1.56549551497957
6	2	6	Stroma	Treg	CD8T	106	1773	1.29427969884981	25	1.37880216329717	0.101317717355646	1.18689200572815	1.23953084771914	1.29392783416088	1.38164929031232	1.45520676562853	1.54501332939258	1.58023367481038
6	2	6	Stroma	Tumor	CD8T	1235	1773	1.41065425136668	83	1.39631592485581	0.018154837847512	1.34749085153745	1.36418027852597	1.38458398654439	1.39673401314898	1.40741375372634	1.42451751836849	1.43697360099741
6	2	6	Stroma	Bcell	Macrophage	95	1773	1.93070980403002	73	1.82677324123139	0.184616837417785	1.46681950430574	1.52640318719818	1.7128240807375	1.81381494014037	1.94553075251829	2.19216722384912	2.27018260512123
6	2	6	Stroma	CD4T	Macrophage	101	1773	1.65539023860734	34	1.76600645342528	0.182431539943443	1.40260661402171	1.48901229207214	1.61534701870704	1.78262810287362	1.87277634924451	2.05996347848357	2.19073086667083
6	2	6	Stroma	CD8T	Macrophage	90	1773	1.82680909159011	54	1.81969147834789	0.233833501707264	1.36338418087014	1.47981951420644	1.66574118989601	1.77868362620806	1.98758521025395	2.21369844255229	2.34788295436024
6	2	6	Stroma	Macrophage	Macrophage	55	1773	1.80507986217529	50	1.82914279150906	0.269916049625434	1.38061056032651	1.49267511725122	1.63948634855368	1.80295102928546	1.9767665858373	2.33512404610404	2.60355095119457
6	2	6	Stroma	Stroma	Macrophage	91	1773	1.6563152153279	27	1.83883507733001	0.228021311957953	1.43618941372676	1.52030990234709	1.64072439224414	1.80926480486337	1.99962563830929	2.21022809352817	2.4326755591983
6	2	6	Stroma	Treg	Macrophage	106	1773	1.90789035564007	73	1.82419776376376	0.209216415875685	1.43031888186983	1.47387897990599	1.67474870259257	1.79089640261083	1.92330496325487	2.23294269224158	2.30336125283792
6	2	6	Stroma	Tumor	Macrophage	1235	1773	1.82025802160519	60	1.80999932751539	0.032627450349616	1.74098297838174	1.74572507331441	1.78861000471153	1.81137511288676	1.83338392002371	1.86078848941071	1.87202711046249
6	2	6	Stroma	Bcell	Treg	95	1773	1.43649900416576	84	1.28907839528078	0.146070550683952	1.042670696579	1.07966586751168	1.19092536492755	1.26578766572668	1.3608078499393	1.53867857497088	1.74049007405831
6	2	6	Stroma	CD4T	Treg	101	1773	1.27468099596512	39	1.32186644502117	0.130781385172542	1.07597524817173	1.13361957663555	1.24287293611462	1.30899335998885	1.39408292553866	1.54648321078314	1.67127828641939
6	2	6	Stroma	CD8T	Treg	90	1773	1.165853819469	20	1.29062317256024	0.157842433506416	1.04950006142009	1.08566228846667	1.17661886837762	1.26055987994686	1.3709168886731	1.60899042491316	1.747333799789
6	2	6	Stroma	Macrophage	Treg	55	1773	1.28251856800935	57	1.26954382899902	0.172667160991362	0.886574100140825	1.03348838178801	1.17367702016352	1.25243679336468	1.36299315110648	1.54182616331239	1.75937986698198
6	2	6	Stroma	Stroma	Treg	91	1773	0.995205596888113	1	1.2963248891312	0.154870447139742	1.01532478213849	1.0685655318418	1.18622730115022	1.28820929632283	1.41164016700085	1.51583103837899	1.77629383248393
6	2	6	Stroma	Treg	Treg	106	1773	1.43344423893258	87	1.27814280754416	0.133252953817813	1.02680906969518	1.07203245931105	1.17659098369021	1.28448447398361	1.34666352564255	1.51940423444476	1.59619258192433
6	2	6	Stroma	Tumor	Treg	1235	1773	1.30192241780107	72	1.28903370653179	0.0212322585125873	1.24839225165304	1.25862525877107	1.27347238555874	1.28752117087269	1.30360982109084	1.32343414684173	1.33096591661225
6	2	6	Stroma	Bcell	Tumor	95	1773	0.726199279298512	100	0.464014556059152	0.0527698409067095	0.368847376909694	0.381398958298411	0.426283255557543	0.463393755213432	0.496960645668212	0.548977783879895	0.565085561120002
