ClusterName	cell2type	Spots	Patients	Groups	N_ct1	N_all	quant	zscore	mean_ct1	d_mean	d_sd	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
CD8T	Macrophage	6	6	2	90	1773	0	-3.64978968306601	31.1323641147678	40.4055253897765	2.54073853023191	34.5237830670061	36.2268921900552	38.676462391377	40.3626166702227	42.0812849534235	44.6695251164602	46.4728110278319
CD8T	Macrophage	7	7	1	73	1712	0	-3.9523812985987	24.4444945068571	33.9513630877057	2.40535208083776	28.8489108179377	29.9688846633158	32.2955816853639	33.9517085787232	35.6182672412503	37.9528675692531	39.6136615675977
CD8T	Macrophage	8	8	2	282	1906	38	-1.65256172477524	13.9592450433122	14.7176639075924	0.458935271772241	13.7302397383813	14.0049095492911	14.4067293868665	14.6956616402586	15.0237914401659	15.4791461782193	15.8214438080265
CD8T	Macrophage	9	9	2	193	2012	617	0.284927184471001	14.1245669537208	13.9768779684502	0.518339397993163	12.8855709357007	13.1657571548858	13.6151601184029	13.9660719851396	14.3247903229825	14.8417768673951	15.2283966986087
CD8T	Macrophage	10	10	2	325	2202	198	-0.827325921458817	13.465775363118	13.8476619038935	0.46159141261061	12.8553723808578	13.0857353421599	13.5522047832178	13.8274464920525	14.1630804241137	14.6297020962003	15.0058560086386
Macrophage	Macrophage	1	1	1	264	2327	0	-10.8707190012448	12.963396844342	19.7087331588768	0.620505075493388	18.2996184062616	18.702400284446	19.2925580251018	19.6892235980071	20.1392263210345	20.7483413580225	21.1201728079845
Macrophage	Macrophage	2	2	1	225	1859	0	-4.50395986838401	15.0332114600929	18.0797810989287	0.676420245264945	16.5397504752082	17.053117536682	17.5935071110733	18.0734482591161	18.5304498172898	19.1838956591392	19.6271193756901
Macrophage	Macrophage	3	3	2	122	1106	861	1.11643473359525	18.0876600325807	16.9158620612111	1.04958931866629	14.9273324628647	15.3163141284123	16.1331272805346	16.8288328324201	17.6043013933284	18.7639331041709	19.6644005799161
Macrophage	Macrophage	4	4	1	122	1203	706	0.528009294298919	18.2542492797188	17.7742043535385	0.909159992756771	15.8514884151078	16.3624676221002	17.1451602302642	17.7536440018979	18.3720657157727	19.3103360150348	19.9535184215524
Macrophage	Macrophage	5	5	1	130	1410	874	1.15891820000201	20.2109437953695	19.2815460185958	0.801952870161199	17.4834912679256	17.9839603120175	18.6895745936641	19.2991422170456	19.8399754972731	20.5640942025189	21.1178916511748
Macrophage	Macrophage	6	6	2	55	1773	62	-1.42844550254199	35.6712154461485	40.2035463188261	3.17291129735935	33.3188160993226	35.4112847722412	37.9955045190723	40.1780171096163	42.2232255220473	45.6649469120426	48.1912225187461
Macrophage	Macrophage	7	7	1	73	1712	0	-5.49700363806777	21.8082568958165	34.0413074875495	2.22540340104869	29.1035623050329	30.6270333826382	32.5439572545869	33.9501650899578	35.5512558608451	37.7827774621623	38.9020368015933
Macrophage	Macrophage	8	8	2	281	1906	794	0.820989564462643	14.9364535252064	14.5384143738695	0.484828514960891	13.430947871669	13.8265684480416	14.2051372225542	14.4908996632204	14.8679491760511	15.377552248415	15.7728787844828
Macrophage	Macrophage	9	9	2	289	2012	656	0.418657277205768	14.1690168309802	13.9902464036881	0.427009004800338	13.0730254397039	13.3114872297524	13.6901513508102	13.9747990385446	14.2815749340108	14.7374727400431	14.9951479423787
Macrophage	Macrophage	10	10	2	325	2202	333	-0.452709331005114	13.6245783090155	13.8361024306774	0.467240472362956	12.8185687035772	13.1068603783275	13.5238467280721	13.8041548911949	14.1469189793536	14.6289057037999	15.0114325493457
Stroma	Macrophage	1	1	1	197	2327	0	-2.80127493033304	16.9935324358505	19.1109278296758	0.755868469352127	17.3190446127609	17.8925578856192	18.6047050107007	19.1184593553819	19.6264464588578	20.3222929410934	20.8358084183681
Stroma	Macrophage	2	2	1	249	1859	997	2.81646874294097	19.1836307699913	17.4856432098426	0.602878183684609	16.1191022464091	16.4986117101569	17.0822303420992	17.4631246507898	17.8826014428474	18.4598921217429	18.8980802604644
Stroma	Macrophage	3	3	2	122	1106	196	-0.917544655396113	16.1456933935045	17.1372366364262	1.08064848625117	14.9359642429396	15.4772294337033	16.3514879305387	17.0847985064719	17.8291316093559	19.0122256422068	19.8810820743076
Stroma	Macrophage	4	4	1	122	1203	601	0.203964018134879	18.0084265784444	17.8217859582035	0.915066402141136	15.9072992037676	16.4280943949841	17.1723743588625	17.7879544027877	18.4151422676546	19.412977426856	20.0874215846972
Stroma	Macrophage	5	5	1	130	1410	536	0.0796816146594096	19.4600517960767	19.3942570769382	0.825720204337048	17.4238043668895	17.9912476894515	18.8297824378457	19.3802002229503	19.9704449857208	20.7120958197167	21.3224273082869
Stroma	Macrophage	6	6	2	91	1773	0	-3.02085261199764	32.9979635167968	40.3130152804667	2.42151892304094	34.7837289078859	36.3299515955969	38.6380686089437	40.412436721683	41.9203147322092	44.4701669317508	45.7157312148447
Stroma	Macrophage	7	7	1	49	1712	3	-2.39041093692888	26.8361767335531	33.6768189614928	2.86170135948608	27.4832326187738	29.0575806016877	31.6802095356394	33.5296175365126	35.5898143923065	38.522025579661	40.2712007033322
Stroma	Macrophage	8	8	2	140	1906	124	-1.11498254203611	13.8879142874653	14.6555943683122	0.688513094962831	13.0793081287932	13.6117682210375	14.1956567394088	14.6282038733423	15.1155364327158	15.7729122734359	16.4678977059504
Stroma	Macrophage	9	9	2	192	2012	0	-3.49844757333862	12.417440751724	14.1679787498288	0.500375655603779	13.0773631754994	13.3956483117391	13.8287754662935	14.1323173348748	14.4885333532708	15.0104820235683	15.3981559984975
Stroma	Macrophage	10	10	2	326	2202	527	0.0723553421997284	13.8415198964028	13.8112110909382	0.418888288593637	12.8180099468088	13.1207250548035	13.5189750708737	13.8091767975047	14.1138290796922	14.4881274089425	14.714748625363
Treg	Macrophage	1	1	1	303	2327	638	0.312843993382532	19.0654959240481	18.8912691314294	0.556912698674358	17.5057263072208	17.9773813792533	18.5265407765284	18.885028304243	19.2429446281949	19.7929860863095	20.2449528134513
Treg	Macrophage	2	2	1	131	1859	1000	4.14992838252823	20.8835764923369	17.4384963996122	0.830154107533258	15.6963186738815	16.1092303540943	16.8316238812788	17.4134635479218	17.9723563716711	18.8878484200851	19.3856807440699
Treg	Macrophage	3	3	2	167	1106	853	1.0713738213107	17.9619704188896	16.9346828577515	0.958850721106283	14.8626152344067	15.4732752217117	16.2550282324538	16.8797000858902	17.5510400023678	18.5895600201987	19.2845998402253
Treg	Macrophage	4	4	1	158	1203	303	-0.551701477097087	17.422425200773	17.8744764933729	0.819376621897869	16.1654698682591	16.6361912119051	17.2908973456604	17.8086599600921	18.4097491496927	19.3588193670903	19.8587270142103
Treg	Macrophage	5	5	1	146	1410	4	-2.34372880062418	17.7707180005661	19.5287152730054	0.750085620815482	17.9398332981621	18.2828716926353	19.0130729039856	19.5323927638987	20.0241663319067	20.7735077194835	21.2427605464671
Treg	Macrophage	6	6	2	106	1773	1	-2.70907319471616	33.797749932467	40.2942566643907	2.39805507824398	34.7105313869526	36.4885451419547	38.6299573310656	40.256786085238	41.8938951600235	44.3384417159756	45.9939136479572
Treg	Macrophage	7	7	1	35	1712	772	0.770828463466206	36.2455640978791	33.678491299117	3.33027764337947	26.4960226872819	28.5470926338349	31.2602907249893	33.5980014671019	35.863616669853	39.2573329073231	41.5895457976381
Treg	Macrophage	8	8	2	164	1906	135	-1.10786740560374	13.9343997051732	14.6738254664995	0.667431641716491	13.2490509171379	13.6247780483938	14.2100980449829	14.6765753623003	15.0676600930519	15.8258190005383	16.378006405561
Treg	Macrophage	9	9	2	325	2012	394	-0.287403960353533	13.9214326843268	14.029768574546	0.376946407022228	13.1795170018955	13.405589620188	13.7710649928395	14.022677845134	14.2818049306575	14.6597054383758	14.9136466689748
Treg	Macrophage	10	10	2	238	2202	861	1.04592581635153	14.2772810843248	13.7251292603736	0.527907252425595	12.6895689074163	12.9308875207053	13.3274452051642	13.6894786551958	14.0559987301512	14.6750538035885	15.0316449243898
Tumor	Macrophage	1	1	1	748	2327	1000	5.52888733955608	20.3189611695724	18.2400508834555	0.376008798595606	17.3184426412741	17.6078507645934	17.9941012918267	18.2508721937478	18.489070099918	18.8478099721088	19.101473865785
Tumor	Macrophage	2	2	1	476	1859	699	0.512424866895415	17.874305211886	17.6495784219044	0.438555590291996	16.6749199367637	16.9677921040183	17.3478987812861	17.6303560478102	17.9409168144596	18.3918689952096	18.6625523852879
Tumor	Macrophage	3	3	2	311	1106	420	-0.191907843388874	16.9516113969998	17.0941481546446	0.742735445971212	15.4495056682792	15.8956973944629	16.5592009049398	17.0936226823013	17.5891443802454	18.3323593329447	18.7340162057357
Tumor	Macrophage	4	4	1	367	1203	402	-0.248708193862273	17.7399488867908	17.87181669173	0.530210938736576	16.6956936942284	17.0588871201643	17.507432364637	17.863648804319	18.2146477725166	18.7561861500616	19.1275070000143
Tumor	Macrophage	5	5	1	409	1410	987	2.0497794586515	20.007230919158	19.0800268345886	0.4523433390143	18.1147899096952	18.3526586440309	18.7404436289084	19.0684888454933	19.4097900004691	19.8088954428772	20.0744520059277
Tumor	Macrophage	6	6	2	1235	1773	1000	18.1617885145359	43.2794268512188	32.5949290388063	0.588295464615785	31.058509080012	31.6660891723418	32.2076736483714	32.5862392935174	33.0030166838321	33.565104883258	33.8542842570523
Tumor	Macrophage	7	7	1	1376	1712	1000	20.3279244737643	35.3533121343721	26.1424614250266	0.453113190243956	25.1352086158642	25.404881613621	25.8431550530441	26.1174142067786	26.4540126371045	26.9260364840976	27.2226938276826
Tumor	Macrophage	8	8	2	549	1906	594	0.191035376185891	14.6343383482333	14.5674017793078	0.350388343049046	13.7939006087198	14.0307143730793	14.3164686745742	14.546249883635	14.807367069626	15.1489680116839	15.4226763744256
Tumor	Macrophage	9	9	2	461	2012	906	1.30741172140685	14.3345693528265	13.9122519714141	0.323017894438011	13.1741716696306	13.3978451740446	13.7070138509877	13.8970790813006	14.1141121669849	14.4422486565328	14.7508615289768
Tumor	Macrophage	10	10	2	383	2202	969	2.06504380891593	14.5180182309453	13.6308385503767	0.429617849625393	12.738232444062	12.970418541276	13.3418143317564	13.5964025413657	13.8837701291103	14.3790975928481	14.7680851140086
Bcell	Stroma	1	1	1	219	2327	0	-4.25194316578894	17.1747737205694	20.6881576070479	0.826300764024117	18.862590980577	19.3164434568063	20.1141796810366	20.6886876565223	21.2404969913745	22.0970378812461	22.6252043131313
Bcell	Stroma	2	2	1	154	1859	798	0.826240763100193	17.0470742359098	16.489016587601	0.675417715067519	14.9494767464819	15.4193455481082	16.0451992451837	16.4522916125017	16.9216601214127	17.5973818662433	18.0517207482587
Bcell	Stroma	3	3	2	121	1106	26	-1.70739031335488	15.0368011768196	17.7421968837263	1.58452094154783	14.8348831365478	15.2895170951088	16.614881136093	17.6016844205628	18.7707285981442	20.5399807543374	21.7213741492047
Bcell	Stroma	4	4	1	61	1203	395	-0.330767488553181	17.0850127795814	17.4878102670787	1.21776626009769	14.940849275316	15.5852841458621	16.6253706375393	17.415598442618	18.2485069320117	19.5096402129288	20.6288308901794
Bcell	Stroma	5	5	1	130	1410	962	1.7944203785523	21.1895821934447	19.650927558765	0.85746609494095	17.7627314577959	18.2678373788078	19.0497273657752	19.6459164779957	20.2548904689789	21.022710360307	21.5999873457767
Bcell	Stroma	6	6	2	95	1773	0	-4.95779045486615	22.2715597986942	32.1209405840237	1.98664725243928	27.9487624146517	29.0028561933056	30.7318636555249	32.0708575291324	33.4968511404237	35.4731707185523	36.8621843877752
Bcell	Stroma	7	7	1	24	1712	3	-2.72553280140447	28.8694617838178	39.9212639674389	4.05491439249094	30.6565019353639	33.2763526202356	37.2526737070855	39.7916268360419	42.670973738317	46.6822483461751	49.3689557879231
Bcell	Stroma	8	8	2	141	1906	786	0.744306853273506	20.8830828291977	20.1653601153542	0.96428336066895	18.0364257240587	18.5971171689918	19.5465124632355	20.1132589468967	20.7822303760087	21.7840226405621	22.5273368284177
Bcell	Stroma	9	9	2	96	2012	71	-1.46630405285944	15.7925617395154	17.1240154764315	0.908033865363458	15.1551540892796	15.6606746024743	16.4954756574803	17.1311565055879	17.7347504997641	18.6044977991995	19.3430066213399
Bcell	Stroma	10	10	2	162	2202	32	-1.75644618834568	12.3680625022097	13.3685671221488	0.569618714525708	12.1480284452683	12.4785047358695	12.980150012572	13.3662261948239	13.7150132099156	14.349479482358	14.9056378088824
CD4T	Stroma	1	1	1	229	2327	142	-1.07877642538127	19.5582223849723	20.4538562087408	0.830231179228838	18.5519952228382	19.0790256316204	19.8775308202619	20.4631038570637	20.9949399456179	21.8808342071801	22.4774092825764
CD4T	Stroma	2	2	1	285	1859	834	0.967104076985043	16.9544620461285	16.4698907597448	0.501053917479448	15.3883844883696	15.6898381456343	16.1185744204841	16.4392400572654	16.7916614779518	17.3337953489267	17.7378304934443
CD4T	Stroma	3	3	2	142	1106	323	-0.509131787784501	16.8857452656827	17.6202220626414	1.44260644214493	14.7739009777398	15.5666838084824	16.5970643390308	17.4904850694773	18.4797924898292	20.2875316172816	21.4438241689196
CD4T	Stroma	4	4	1	190	1203	91	-1.28222249080234	16.7283800989492	17.6280825758339	0.701674228410828	15.9110013057785	16.5177808512145	17.1191745680167	17.610633253557	18.0905867169505	18.8107961240545	19.1801529984375
CD4T	Stroma	5	5	1	270	1410	225	-0.746840835324525	19.4413401293894	19.8786989436869	0.58561181126019	18.5329910089913	18.955069365786	19.4862391075704	19.8795224765443	20.2347066852682	20.9229461106602	21.2949107129036
CD4T	Stroma	6	6	2	101	1773	0	-5.51056863721066	21.9105655808341	32.3207439835673	1.8891296140361	28.2407646252175	29.3041171935154	30.9506909517218	32.3471484424177	33.6106081643437	35.3995761367434	36.9136922979058
CD4T	Stroma	7	7	1	82	1712	0	-3.5510143909602	32.4827425451979	40.0591018229019	2.13357605561698	34.9438485929193	36.7321604485008	38.6444917588782	39.9839226428795	41.4287344281989	43.5804295304925	45.231117483852
CD4T	Stroma	8	8	2	349	1906	687	0.494003450041172	20.4459985462858	20.1450113722087	0.609281522329386	18.8083349490239	19.1783708571889	19.7357217636764	20.1189667286259	20.5507189651016	21.1566959919001	21.5929632452267
CD4T	Stroma	9	9	2	456	2012	908	1.32115975033719	17.4716931892315	16.9271867220374	0.412142791252239	15.959895837391	16.2724734649433	16.6413862188057	16.9123995265704	17.2022198863515	17.6349942501491	17.8767927571787
CD4T	Stroma	10	10	2	443	2202	430	-0.185472580286824	13.2267225957215	13.288452698924	0.332826033405932	12.5656930271814	12.7546292997992	13.0435721400193	13.2880697827437	13.5237847203839	13.8280995703398	14.0498385490594
CD8T	Stroma	1	1	1	367	2327	960	1.82767940405431	21.3688351705472	20.1588509272654	0.662033089937837	18.7097602396001	19.0629013983966	19.7388046808504	20.1182493021392	20.5869547482011	21.2725287665276	21.6607599052471
CD8T	Stroma	2	2	1	339	1859	828	0.986912607827168	16.9164169206123	16.4549150537712	0.467621816948072	15.4236354723238	15.6978368640948	16.1358253695281	16.4514315635609	16.7805587990136	17.2172052140582	17.5817680101287
CD8T	Stroma	3	3	2	121	1106	244	-0.711860613111551	16.5051190356626	17.6056684720038	1.54601816152007	14.8477709285545	15.3613669354294	16.5221119856619	17.4459540034713	18.5666934693889	20.4581244920807	21.6223595294143
CD8T	Stroma	4	4	1	183	1203	676	0.417299007058261	17.7364340091016	17.4469210241033	0.693778274334324	15.8921588669279	16.3154239426063	16.9985734944266	17.4348482023087	17.8762632604723	18.5694216635302	19.1709973654439
CD8T	Stroma	5	5	1	195	1410	19	-1.92542381742287	18.6243024737063	19.9634447495428	0.695505199280705	18.5205719190652	18.8535020393212	19.496310398154	19.9450152540971	20.4470745333183	21.1276187507488	21.5776626127086
CD8T	Stroma	6	6	2	90	1773	0	-5.04649473382318	22.4006836102035	32.2369133323527	1.9491211704282	27.6543554192453	29.0057196130011	30.9759001476937	32.1755227093903	33.5243822117099	35.6160756368457	36.9165298051527
CD8T	Stroma	7	7	1	73	1712	0	-4.34324566362777	29.8691752457125	40.2270158787283	2.38481574269603	34.861040111439	36.2451795197865	38.5842994018479	40.2963502643852	41.7412699171638	44.3284061234353	45.7452972987255
CD8T	Stroma	8	8	2	282	1906	40	-1.69581443815132	19.2600129143659	20.4040781961517	0.674640606924583	18.9368507230135	19.3266626417613	19.9125988723659	20.4107508530309	20.8698554876351	21.4943215020488	22.1121132608034
CD8T	Stroma	9	9	2	193	2012	321	-0.496959508648689	16.7590510818262	17.0739295673318	0.633609942109516	15.5990733134307	16.0786527253815	16.6560132816321	17.0542905536248	17.5211957717214	18.1147265626877	18.5041984936779
CD8T	Stroma	10	10	2	325	2202	226	-0.779103701684095	13.0039946179961	13.3127089052105	0.39624287055381	12.4692140393817	12.7275253353635	13.0318169238187	13.2809759674035	13.56711218451	13.9741218989449	14.3478884211186
Macrophage	Stroma	1	1	1	264	2327	1000	12.7288069189982	27.5857612508256	19.4598448471278	0.638387906691358	17.9975389151335	18.4240207248971	19.0348948341128	19.4738321632734	19.8480220533731	20.5016666894499	21.0549550077111
Macrophage	Stroma	2	2	1	225	1859	977	2.12917326650801	17.647809080925	16.4093977432853	0.58163952982126	15.1872976953593	15.4881010527568	15.9867922951297	16.4035275090231	16.7896836215972	17.4177724951128	17.8114780055328
Macrophage	Stroma	3	3	2	122	1106	805	0.810606670146283	18.58579396476	17.3865852600609	1.47939654195387	14.6292111945094	15.2297538346765	16.3273557377276	17.1923056366855	18.2922215564242	20.0206349606214	21.4026231581347
Macrophage	Stroma	4	4	1	122	1203	332	-0.453003224682769	17.1322851682296	17.510176024269	0.834190212010227	15.8357774403268	16.2288887164636	16.9248916775402	17.4627513355353	18.0786651913252	18.8767613742232	19.4941654528168
Macrophage	Stroma	5	5	1	130	1410	178	-0.90330546159651	19.1740476823843	19.9303840821082	0.837298601502073	18.0067755279937	18.5696586114862	19.3756153229616	19.9303076280577	20.4550964195894	21.3576815756872	21.9013527812549
Macrophage	Stroma	6	6	2	55	1773	113	-1.16546348015953	28.8220784039807	31.809996904311	2.56371696856719	26.4030960176931	27.607597600695	30.0674243493955	31.7415923421974	33.4552238232252	36.2352834882633	37.573473785343
Macrophage	Stroma	7	7	1	73	1712	9	-2.56289372838199	33.9921251815493	40.15292907109	2.40384680071388	34.7207961875225	36.4010911107923	38.5380199723589	40.1219869504492	41.6446029163027	44.2280068317199	46.1400506402192
Macrophage	Stroma	8	8	2	281	1906	253	-0.696998776488501	19.7751174413142	20.2542933277745	0.687484544627776	18.8018861931112	19.1359372506121	19.76885212491	20.2382702890389	20.7002493814035	21.4102639448235	21.806206679323
Macrophage	Stroma	9	9	2	289	2012	96	-1.31367877386172	16.4469773109795	17.167428364509	0.548422542758798	15.9344844422932	16.2855266744832	16.801259773477	17.1642315698333	17.5312272037477	18.0433029257958	18.4758139515313
Macrophage	Stroma	10	10	2	325	2202	456	-0.1482349764435	13.2228501201702	13.2796859416257	0.383417077528808	12.4555932600938	12.6743048556948	13.0203103040266	13.2530566310192	13.520783986627	13.9416332098133	14.2481299563189
Stroma	Stroma	1	1	1	197	2327	0	-7.30442052865118	14.6066015729094	20.8552608033239	0.8554626894638	18.9513874717421	19.4832673851302	20.2796496222333	20.8293407021212	21.4086307373962	22.3166289355604	22.9439336587948
Stroma	Stroma	2	2	1	249	1859	0	-4.13916032597409	14.5898667429867	16.8743535387254	0.551920345149023	15.6866050379405	15.9592805195998	16.509137263854	16.8687859990818	17.2636381587491	17.7886227091816	18.1214967120124
Stroma	Stroma	3	3	2	122	1106	929	1.52568259656363	19.5769155550358	17.3218256825177	1.47808585979637	14.4936677824295	15.1899306516498	16.2553845570635	17.2082571422558	18.2162815778503	19.9880906995773	21.3584375011187
Stroma	Stroma	4	4	1	122	1203	484	-0.0993030584559559	17.3518732611643	17.4368303912324	0.855533871655201	15.5958070103086	16.0950193288893	16.8651581233585	17.388830835343	17.9947741887736	18.8959469378594	19.5245769442716
Stroma	Stroma	5	5	1	130	1410	947	1.54477682849441	21.03014835075	19.6746734506332	0.877456778943203	17.6821330466182	18.3027021261866	19.0361994340537	19.6880011207873	20.2789163315776	21.0502880887217	21.8255117345285
Stroma	Stroma	6	6	2	91	1773	2	-2.85719330322217	26.2045306509	31.938165835114	2.00673688327209	27.3072425859105	28.7225809963546	30.5582324511528	31.8783509408917	33.3538021078765	35.2630183088208	36.7508797286439
Stroma	Stroma	7	7	1	49	1712	0	-3.64069301862442	29.693314379919	40.0155509049842	2.83523946464602	33.6795035076752	35.3383834060722	38.05266077522	39.9159671031256	41.9299476902795	44.7319142434086	46.5316015767372
Stroma	Stroma	8	8	2	140	1906	821	0.875051986813416	20.9782576583909	20.1010206039967	1.00249707173259	17.9249835952958	18.4679328609022	19.4149302118604	20.1001420408465	20.7266442760288	21.8157692731646	22.425275471886
Stroma	Stroma	9	9	2	192	2012	386	-0.317960107721994	16.8858228062541	17.0922781962813	0.64931224079108	15.6208370262757	16.0506012913666	16.6432396853787	17.0824515961269	17.557582555284	18.1798810039555	18.5678630142648
Stroma	Stroma	10	10	2	326	2202	999	2.94483349088568	14.1480914755462	13.1295674180173	0.345868131655415	12.3401109702385	12.5621196391826	12.8955897853322	13.1327502150881	13.3695851266843	13.6842074464582	13.9461211697045
Treg	Stroma	1	1	1	303	2327	146	-1.06151415362585	19.6901853209786	20.4553772124089	0.720849447759756	18.8997458641472	19.2638619672461	19.9463902461685	20.4536647261904	20.9232990667625	21.6473355610699	22.2499903427258
Treg	Stroma	2	2	1	131	1859	34	-1.76429939996249	15.3251429322495	16.6318835621969	0.740656959910077	14.8827842286008	15.4445001330768	16.1437939562528	16.6212549753091	17.1016466929732	17.8954278291578	18.5014256988054
Treg	Stroma	3	3	2	167	1106	166	-0.989117189593801	16.4172783418727	17.7056884116957	1.30258586482773	15.0878763688594	15.6631289664555	16.7688142418349	17.6179183955087	18.6103368105742	19.9113247784972	20.9775443688524
Treg	Stroma	4	4	1	158	1203	798	0.87091368639907	18.0313629162801	17.3844508135617	0.742797033530615	15.8033849925123	16.246366435573	16.8756940339112	17.3492821241758	17.8832453643365	18.6177371133043	19.1026374221111
Treg	Stroma	5	5	1	146	1410	292	-0.510832827080944	19.4579614240128	19.8719862662328	0.810489890764984	17.9464889584191	18.5164830363731	19.3674396915411	19.8591720717812	20.4097660707847	21.215298025162	21.7341953888413
Treg	Stroma	6	6	2	106	1773	0	-4.67386865505285	23.6694217045055	32.1627804170011	1.8172009825979	27.924676757475	29.2677911180839	30.935322857408	32.1255859612606	33.3530575314681	35.1337684605769	36.4166391288253
Treg	Stroma	7	7	1	35	1712	220	-0.803970694103014	37.2750591265575	39.8887485791902	3.25097602661851	33.0431312559071	34.6359767905825	37.6614801301546	39.9867194966492	42.1742660191844	45.2558434056699	47.9882483684994
Treg	Stroma	8	8	2	164	1906	781	0.760026694993804	20.773820750856	20.0760376960227	0.918103350092109	18.0934750788797	18.6012413728698	19.444162439517	20.0313611560775	20.6903912798487	21.6461206001042	22.5072512543137
Treg	Stroma	9	9	2	325	2012	268	-0.603099524187257	16.8207706196493	17.1253649551276	0.505048210556563	15.8974387138257	16.3358947350255	16.781732423109	17.1394995001685	17.4519992029256	17.9701887239781	18.3849206781958
Treg	Stroma	10	10	2	238	2202	193	-0.879267008127796	12.8939273805406	13.307650894738	0.470532284701835	12.3500879082848	12.5999342025636	12.9744843189044	13.27486980623	13.6118484397044	14.1239613044642	14.5116879172317
Tumor	Stroma	1	1	1	748	2327	376	-0.338022031029784	20.2321487675197	20.3889763902559	0.463956808549923	19.4227377802448	19.662241824866	20.0530310408968	20.3790963547306	20.6894364582569	21.1609995163984	21.5104610059822
Tumor	Stroma	2	2	1	476	1859	693	0.522120287032239	16.7011949729646	16.4897401125395	0.404992615067811	15.5802033581821	15.8482545083925	16.2153442486756	16.4768531407844	16.7461146112509	17.1609606249834	17.439314080186
Tumor	Stroma	3	3	2	311	1106	925	1.5560668166275	18.4788760636661	17.1297487624216	0.867011163549206	15.3214922905125	15.8198876777283	16.5149156084331	17.0889711922	17.6755405737776	18.6421126818241	19.3340080375234
Tumor	Stroma	4	4	1	367	1203	720	0.552888763250904	17.6644884253407	17.3791063701404	0.516165410058671	16.2520879563306	16.5723758680899	16.999314492158	17.3699599364876	17.7209872584741	18.2062848586278	18.6409142124838
Tumor	Stroma	5	5	1	409	1410	814	0.865072904319299	20.1157889677058	19.7004961862888	0.480066800547589	18.6340840055149	18.936176897601	19.3700629138924	19.6875885358604	20.0159868197378	20.4995083067872	20.8550187617948
Tumor	Stroma	6	6	2	1235	1773	1000	27.3439253475343	35.103154334168	23.8390291520095	0.411942507851171	22.9093076367978	23.165674641182	23.5455692782514	23.8474610259492	24.1231966809747	24.4973806986347	24.7442938146731
Tumor	Stroma	7	7	1	1376	1712	1000	18.1703976110956	41.6500522597512	32.069336564966	0.527270558401807	30.8665153443662	31.1746926642496	31.7193385153561	32.0596156508624	32.4189021410163	32.9342830484399	33.3362944377957
Tumor	Stroma	8	8	2	549	1906	542	0.0857500132989839	20.2200692755309	20.1747338462982	0.528692970281754	19.0372108440908	19.3272559074393	19.8252683989351	20.1616007185374	20.5140408465077	21.051566450458	21.5164720871225
Tumor	Stroma	9	9	2	461	2012	975	1.99032662645344	17.6784027680265	16.8726985740621	0.404810036330622	15.9527569494073	16.2188103511945	16.5872068350321	16.8746582005862	17.1481669397188	17.5441259737053	17.84235492331
Tumor	Stroma	10	10	2	383	2202	786	0.813943888910426	13.4955880125099	13.2138170883939	0.346179789485394	12.5103404570299	12.6906451321894	12.9561215681726	13.1849254767014	13.4438583128107	13.8199003532611	14.0588422657877
Bcell	Treg	1	1	1	219	2327	0	-3.34249685760963	14.2762640934249	16.3910916102831	0.632708902042352	15.032449091827	15.3432178482218	15.956077604616	16.3465822116829	16.8153397551204	17.5097426583056	17.8496931283459
Bcell	Treg	2	2	1	154	1859	1000	6.43382616349537	35.9742258258174	26.9970222509693	1.39531335580429	23.7335155885985	24.6235260641712	26.1133369022577	26.9812364384503	27.9850236178386	29.2696705509028	30.0585795481098
Bcell	Treg	3	3	2	121	1106	203	-0.85224614521484	13.8002057162432	14.7868606377796	1.15771121650269	12.6006016350036	13.0996656753312	13.9466514786298	14.6668079877394	15.5441190012264	16.8107750293554	18.1183026390646
Bcell	Treg	4	4	1	61	1203	953	1.81612355672545	18.0318290579271	15.9019826370004	1.17274312809806	13.4808261820759	14.2174799894155	15.1003938569653	15.7990301143307	16.6086581095889	17.9387901476692	19.2810321863497
Bcell	Treg	5	5	1	130	1410	983	2.19479700553505	20.1357149644791	18.3178337995662	0.828268473270368	16.4920808927854	16.9871411647138	17.752142194917	18.2927538208575	18.8760250054635	19.6861896223663	20.2894170993458
Bcell	Treg	6	6	2	95	1773	0	-3.67130679632189	22.8938536248	29.5067609463251	1.80124072663997	25.6714271728348	26.6225171954878	28.2732250821371	29.4154847416116	30.749257978159	32.4191223885071	33.8106158035013
Bcell	Treg	7	7	1	24	1712	88	-1.34944510903875	39.5996341118132	46.9746825888588	5.4652452535095	34.7493504039856	37.6373116708865	43.203797487459	46.740180580842	50.7987508471351	55.9102240055189	58.709284550925
Bcell	Treg	8	8	2	141	1906	419	-0.234827956414249	19.150332059114	19.3857557265708	1.00253679779691	17.2678548878056	17.9266658767201	18.7097644138693	19.3058404970736	20.0417374010846	21.1069479897215	22.0351838790925
Bcell	Treg	9	9	2	96	2012	827	0.898395396382861	13.8534821705151	13.2723533829063	0.64685192060039	11.7885099474077	12.23884272897	12.8222525180523	13.2987068592922	13.6685694556501	14.3379931910362	14.8183321680584
Bcell	Treg	10	10	2	162	2202	155	-1.00156626086248	15.1914324638249	15.9866746629095	0.793998590168011	14.4006856818076	14.7311061724787	15.4314704905249	15.9414464148462	16.4849077592908	17.2678636053732	18.2069618751685
