Groups	cell_left	cell_mid	cell_right	N_mid	N_tot	ratio_mean	quant	mean_rand	sd_rand	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
1	Macrophage	Treg	CD8T	773	8511	1.35233200841383	99	1.23023377333657	0.0454341439081855	1.137171701869	1.15737677371219	1.1968345209087	1.23254077320221	1.26035877376246	1.29698074325243	1.3231734080765
1	Macrophage	Tumor	CD8T	3376	8511	1.10302862189707	0	1.21830037649558	0.0200592371486962	1.18596703292272	1.18821817555836	1.20283659572321	1.22159192447207	1.23131500493707	1.25067670371938	1.27018880143287
1	Macrophage	Bcell	Stroma	588	8511	1.1968872113802	0	1.40051338383556	0.0496286207010119	1.30582884733332	1.31618519321067	1.36832965455634	1.40138473442829	1.43549567039652	1.47692621782842	1.49028431870221
1	Macrophage	CD4T	Stroma	1056	8511	1.30586810863579	0	1.4048794391418	0.0422713864675667	1.32626936760984	1.34200442098984	1.37726253059405	1.39751171824081	1.42981094073254	1.48114422475494	1.50732227044215
1	Macrophage	CD8T	Stroma	1157	8511	1.2992481307141	0	1.40486517204522	0.0356090802663384	1.32693923578728	1.35389842507794	1.38242992555923	1.40278280398921	1.42918097880361	1.46567105166998	1.49252713989414
1	Macrophage	Macrophage	Stroma	814	8511	2.03077368831046	100	1.4079186795232	0.0439913491763651	1.33706830456262	1.35284406364149	1.37460378273258	1.40018446457376	1.4383871724038	1.47708632757544	1.5436285247726
1	Macrophage	Stroma	Stroma	747	8511	1.16049991547266	0	1.40482405219452	0.0483581448122803	1.30818309288358	1.32852561286479	1.36968426042498	1.40346127865923	1.4441593479675	1.47856533026421	1.51703791730468
1	Macrophage	Treg	Stroma	773	8511	1.32971921057791	3	1.40691749744426	0.0407169383810645	1.32376155861932	1.33817314721808	1.37978090131291	1.40444235655901	1.43587974708545	1.47621324035859	1.50088815965622
1	Macrophage	Tumor	Stroma	3376	8511	1.42704313251898	95	1.40259442166861	0.0148238292567432	1.37003484643728	1.37493066337621	1.39377083320606	1.40398151884321	1.41109658814751	1.42433616950504	1.43514681178782
1	Macrophage	Bcell	Treg	588	8511	1.55517692827999	58	1.54154635250919	0.0591278491609847	1.41319904304904	1.43561493585265	1.50175778918992	1.54327713018539	1.58233504242101	1.63006636139241	1.66956804937895
1	Macrophage	CD4T	Treg	1056	8511	1.47073336701384	7	1.5332602854289	0.0402398581834285	1.45456660850717	1.46859301990318	1.51061874771269	1.53050267318774	1.56326514655815	1.59286091731036	1.61566703037702
1	Macrophage	CD8T	Treg	1157	8511	1.47413988709237	4	1.53634651504071	0.0343669352941609	1.46313147419564	1.48353325622453	1.51471843319417	1.53638078447022	1.55818511402193	1.59869022118486	1.60323305587185
1	Macrophage	Macrophage	Treg	814	8511	1.98055955432436	100	1.53101943045214	0.042390024350029	1.4296836824814	1.46737242946	1.5025878575361	1.52346239513476	1.55896608386389	1.60093896011198	1.61414398437708
1	Macrophage	Stroma	Treg	747	8511	1.58341718706668	85	1.53796523097934	0.0475220252995962	1.43869307567359	1.46655243807117	1.508834182072	1.53702712619313	1.56491006453869	1.60802588055564	1.66361578566308
1	Macrophage	Treg	Treg	773	8511	1.14299587809834	0	1.52932844146883	0.0472833386850436	1.42379225476776	1.46064199457412	1.49209699806725	1.52727059672299	1.56822573425663	1.60387795620692	1.6233238259444
1	Macrophage	Tumor	Treg	3376	8511	1.53239516261847	61	1.52679423666039	0.0191345374747804	1.47796935152649	1.49368744957246	1.51580637508584	1.52961471789346	1.53996831275929	1.55880065869741	1.56530914883362
1	Macrophage	Bcell	Tumor	588	8511	0.836427553278934	99	0.773633925143516	0.0277950661374284	0.703721573339709	0.727102148095104	0.756722853294459	0.777685823946099	0.795685188911988	0.810394569453948	0.817000270239631
1	Macrophage	CD4T	Tumor	1056	8511	0.811263163873975	98	0.770241286536882	0.0219567039823051	0.721448780147175	0.731219467531545	0.755108618902605	0.772587945540153	0.786024171185333	0.796529790142814	0.825784592506996
1	Macrophage	CD8T	Tumor	1157	8511	0.85426969796671	100	0.770888993481637	0.0194680530888676	0.739599175009575	0.744108121151751	0.756485282633224	0.769643101860622	0.782383155667938	0.8047981389525	0.821323433783946
1	Macrophage	Macrophage	Tumor	814	8511	1.25286408548785	100	0.773966324336707	0.0240306326516868	0.726926659996592	0.74114492243561	0.758156444858379	0.773576840393682	0.788512646257156	0.818452953921557	0.824273084781946
1	Macrophage	Stroma	Tumor	747	8511	0.925333482871769	100	0.769986946600533	0.0252173826480712	0.719504105536717	0.732574187713485	0.752442186076604	0.767819479127975	0.783829467515046	0.81283715316457	0.82795432482431
1	Macrophage	Treg	Tumor	773	8511	0.829700153028209	99	0.769514656445595	0.0226322316924099	0.716013051448369	0.738390979000785	0.754189751886125	0.768057848957537	0.784322539980413	0.802093449029084	0.827514072510877
1	Macrophage	Tumor	Tumor	3376	8511	0.559131308287922	0	0.7725592901777	0.00995102818230127	0.748427905419061	0.758623734697412	0.765721185888561	0.771803057677939	0.780158477021447	0.787779171682138	0.791812860358423
1	Stroma	Bcell	Bcell	588	8511	1.33492345570508	0	1.58643238400008	0.0529253601423706	1.4765516049162	1.49830724074153	1.55041415243352	1.58457532354949	1.62449981139711	1.67759205467748	1.70140692619498
1	Stroma	CD4T	Bcell	1056	8511	1.64132155124148	87	1.59668636733312	0.0435759505431724	1.50484698798366	1.5278940279211	1.56349976747601	1.59836624599871	1.62875153342563	1.66269563381065	1.69078380287746
1	Stroma	CD8T	Bcell	1157	8511	1.49478081784287	2	1.58139927111308	0.039714343820615	1.49126877486702	1.51706675866538	1.55668528764573	1.58003949801076	1.60910960740318	1.64556691899515	1.66568266077585
1	Stroma	Macrophage	Bcell	814	8511	1.48917076224248	4	1.58065869488542	0.0542042707982005	1.46311624084479	1.49896686052409	1.54680320663321	1.58088679913892	1.62096555923609	1.669848762072	1.6779262225514
1	Stroma	Stroma	Bcell	747	8511	1.81821623547167	100	1.59098679708588	0.0480228625218067	1.5069782328529	1.51590931558534	1.55623692493181	1.59081059197795	1.61991334254401	1.6699062547056	1.68591559450277
1	Stroma	Treg	Bcell	773	8511	1.70476609145367	99	1.58470608050475	0.0468687956436454	1.49893295730082	1.51782035542481	1.55291476607343	1.57738985796223	1.6134656240834	1.67080300508009	1.68525007173
1	Stroma	Tumor	Bcell	3376	8511	1.59796789581622	66	1.58897093613469	0.0198635437656701	1.5456892186964	1.55412201764109	1.57626632092439	1.59103101478336	1.60118463981045	1.62101777370127	1.62931727837163
1	Stroma	Bcell	CD4T	588	8511	1.43445145680635	100	1.08663897386076	0.0357627121227859	0.991112784655774	1.02261568281234	1.06538976941196	1.08788954764208	1.11345851394872	1.13956641647963	1.14915713639746
1	Stroma	CD4T	CD4T	1056	8511	1.03812461768742	1	1.09619850138373	0.0321133621881741	1.03902940016749	1.04263489140484	1.0764264903894	1.09133105781008	1.11459120325218	1.14162037899688	1.15975472404051
1	Stroma	CD8T	CD4T	1157	8511	0.973698630918488	0	1.09424536630773	0.0310240563534897	1.03766015581445	1.05436805764154	1.07050604143876	1.09157305160003	1.11290536287407	1.15467222541167	1.16392812800698
1	Stroma	Macrophage	CD4T	814	8511	1.09806426268893	64	1.09373988470885	0.0348860515566239	1.03791016904008	1.04724440781859	1.06755355202825	1.08844736913783	1.11790666920678	1.14713431196003	1.17258418016432
1	Stroma	Stroma	CD4T	747	8511	1.4542878501433	100	1.09477758455803	0.0374686632103964	1.02114813027414	1.04061850203605	1.07351960243599	1.09059201211109	1.11465472859936	1.16068377026047	1.19236360171677
1	Stroma	Treg	CD4T	773	8511	1.18824533985087	100	1.09540602882282	0.0356318455629579	1.00276387617459	1.03976702414215	1.07559771228179	1.09558903027934	1.11961887679217	1.15699327103579	1.16771779146378
1	Stroma	Tumor	CD4T	3376	8511	0.993444842041231	0	1.09358705352687	0.0145401463943166	1.05935970000375	1.07194490584689	1.0836989336357	1.09332284396985	1.10238662282872	1.1190548721499	1.12602499182013
1	Stroma	Bcell	CD8T	588	8511	1.33588912336843	100	1.08861119348403	0.0372391982304092	1.02321603605901	1.03757557990458	1.05755721425775	1.08622181790247	1.11116974082107	1.15360463209603	1.1674062334752
1	Stroma	CD4T	CD8T	1056	8511	1.05335318922764	11	1.08660967284003	0.0278634899960192	1.02954499639702	1.04486365554563	1.06514192081747	1.08635129130015	1.10230908371393	1.12856172695077	1.14784150569897
1	Stroma	CD8T	CD8T	1157	8511	0.943037340371323	0	1.09150159982899	0.0275079629323567	1.02833582144517	1.04502567213379	1.07300660033529	1.09472320046805	1.11176083377703	1.12869437479035	1.13850009025722
1	Stroma	Macrophage	CD8T	814	8511	1.11033646158256	76	1.08752840898171	0.0317199573383547	1.02219316183271	1.0352833892224	1.06905382551572	1.08627075409039	1.10871738723548	1.1394371700492	1.16127176017881
1	Stroma	Stroma	CD8T	747	8511	1.4123100225698	100	1.08148250701492	0.0337709474896816	1.0160653879843	1.0304977803206	1.05999582425462	1.08254907142701	1.09813465621714	1.14000169837452	1.16184975998381
1	Stroma	Treg	CD8T	773	8511	1.25849781934798	100	1.08893052187121	0.0331790493194016	1.01822766044951	1.03389018890195	1.06528847706892	1.08985320466419	1.11659053572448	1.13874331975122	1.14944014974429
1	Stroma	Tumor	CD8T	3376	8511	0.989630742104689	0	1.08770742689626	0.0126132268091318	1.06099261883319	1.06705967960536	1.08094938253581	1.08883034566103	1.0970009322743	1.10662882301784	1.11199337425984
1	Stroma	Bcell	Macrophage	588	8511	1.32322377740846	92	1.26067150305234	0.0441617996004686	1.18669177950723	1.20191569842281	1.22746212055155	1.25878373779965	1.28993744788131	1.32972160210462	1.37662728393339
1	Stroma	CD4T	Macrophage	1056	8511	1.2775097392688	68	1.26450343778476	0.0334917587923836	1.20315316200034	1.20473657100588	1.24478540359974	1.26119924562516	1.28524991311292	1.32308964795552	1.35459800842238
1	Stroma	CD8T	Macrophage	1157	8511	1.25780837652767	58	1.2555431366212	0.0305906477299135	1.19234462042954	1.21570947706608	1.23593811217416	1.25340646305768	1.26677174563912	1.31057045701482	1.33739956390256
